"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"114
Pike County","45",".09%","88.24%","6",".17%","11.76%","51",".10%"
"115
Polk County","172",".35%","95.03%","9",".25%","4.97%","181",".34%"
"116
Pulaski County","50",".10%","94.34%","3",".08%","5.66%","53",".10%"
"117
Putnam County","144",".29%","96.00%","6",".17%","4.00%","150",".28%"
"118
Quitman County","13",".03%","100.00%","","","","13",".02%"
"119
Rabun County","47",".10%","87.04%","7",".19%","12.96%","54",".10%"
"120
Randolph County","66",".13%","97.06%","2",".06%","2.94%","68",".13%"
"121
Richmond County","1,932","3.91%","94.34%","116","3.23%","5.66%","2,048","3.87%"
"122
Rockdale County","451",".91%","91.30%","43","1.20%","8.70%","494",".93%"
"123
Schley County","14",".03%","100.00%","","","","14",".03%"
"124
Screven County","131",".27%","92.91%","10",".28%","7.09%","141",".27%"
"125
Seminole County","69",".14%","88.46%","9",".25%","11.54%","78",".15%"
"126
Spalding County","518","1.05%","91.84%","46","1.28%","8.16%","564","1.06%"
"127
Stephens County","154",".31%","91.12%","15",".42%","8.88%","169",".32%"
"128
Stewart County","36",".07%","97.30%","1",".03%","2.70%","37",".07%"
"129
Sumter County","197",".40%","94.26%","12",".33%","5.74%","209",".39%"
"130
Talbot County","43",".09%","95.56%","2",".06%","4.44%","45",".08%"
"131
Taliaferro County","16",".03%","94.12%","1",".03%","5.88%","17",".03%"
"132
Tattnall County","175",".35%","91.15%","17",".47%","8.85%","192",".36%"
"133
Taylor County","60",".12%","95.24%","3",".08%","4.76%","63",".12%"
"134
Telfair County","95",".19%","92.23%","8",".22%","7.77%","103",".19%"
"135
Terrell County","89",".18%","95.70%","4",".11%","4.30%","93",".18%"
"136
Thomas County","225",".46%","93.75%","15",".42%","6.25%","240",".45%"
"137
Tift County","360",".73%","94.99%","19",".53%","5.01%","379",".72%"
"138
Toombs County","338",".68%","92.86%","26",".72%","7.14%","364",".69%"
"139
Towns County","42",".09%","79.25%","11",".31%","20.75%","53",".10%"
"140
Treutlen County","84",".17%","94.38%","5",".14%","5.62%","89",".17%"
"141
Troup County","562","1.14%","91.23%","54","1.50%","8.77%","616","1.16%"
"142
Turner County","72",".15%","97.30%","2",".06%","2.70%","74",".14%"
"143
Twiggs County","61",".12%","93.85%","4",".11%","6.15%","65",".12%"
"144
Union County","78",".16%","86.67%","12",".33%","13.33%","90",".17%"
"145
Upson County","159",".32%","92.98%","12",".33%","7.02%","171",".32%"
"146
Walker County","422",".85%","90.95%","42","1.17%","9.05%","464",".88%"
"147
Walton County","516","1.04%","91.01%","51","1.42%","8.99%","567","1.07%"
"148
Ware County","323",".65%","92.29%","27",".75%","7.71%","350",".66%"
"149
Warren County","38",".08%","95.00%","2",".06%","5.00%","40",".08%"
"150
Washington County","187",".38%","92.12%","16",".45%","7.88%","203",".38%"
"151
Wayne County","161",".33%","92.53%","13",".36%","7.47%","174",".33%"
