"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"39
Crawford","18",".04%","85.71%","3",".09%","14.29%","21",".04%"
"40
Crisp","271",".58%","91.86%","24",".73%","8.14%","295",".59%"
"41
Dade","126",".27%","92.65%","10",".30%","7.35%","136",".27%"
"42
Dawson","89",".19%","94.68%","5",".15%","5.32%","94",".19%"
"43
Decatur","269",".57%","94.06%","17",".52%","5.94%","286",".57%"
"44
Dekalb","3,010","6.42%","95.34%","147","4.48%","4.66%","3,157","6.29%"
"45
Dodge","159",".34%","92.98%","12",".37%","7.02%","171",".34%"
"46
Dooly","104",".22%","94.55%","6",".18%","5.45%","110",".22%"
"47
Dougherty","965","2.06%","94.42%","57","1.74%","5.58%","1,022","2.04%"
"48
Douglas","998","2.13%","91.22%","96","2.93%","8.78%","1,094","2.18%"
"49
Early","68",".14%","95.77%","3",".09%","4.23%","71",".14%"
"50
Echols","12",".03%","100.00%","","","","12",".02%"
"51
Effingham","166",".35%","92.74%","13",".40%","7.26%","179",".36%"
"52
Elbert","151",".32%","90.42%","16",".49%","9.58%","167",".33%"
"53
Emanuel","173",".37%","97.19%","5",".15%","2.81%","178",".35%"
"54
Evans","79",".17%","95.18%","4",".12%","4.82%","83",".17%"
"55
Fannin","104",".22%","91.23%","10",".30%","8.77%","114",".23%"
"56
Fayette","257",".55%","91.79%","23",".70%","8.21%","280",".56%"
"57
Floyd","745","1.59%","89.11%","91","2.78%","10.89%","836","1.67%"
"58
Forsyth","224",".48%","91.43%","21",".64%","8.57%","245",".49%"
"59
Franklin","126",".27%","91.30%","12",".37%","8.70%","138",".28%"
"60
Fulton","4,397","9.37%","96.21%","173","5.28%","3.79%","4,570","9.11%"
"61
Gilmer","128",".27%","89.51%","15",".46%","10.49%","143",".28%"
"62
Glascock","10",".02%","90.91%","1",".03%","9.09%","11",".02%"
"63
Glynn","448",".96%","95.73%","20",".61%","4.27%","468",".93%"
"64
Gordon","262",".56%","89.73%","30",".91%","10.27%","292",".58%"
"65
Grady","207",".44%","93.24%","15",".46%","6.76%","222",".44%"
"66
Greene","99",".21%","96.12%","4",".12%","3.88%","103",".21%"
"67
Gwinnett","1,488","3.17%","93.82%","98","2.99%","6.18%","1,586","3.16%"
"68
Habersham","124",".26%","89.86%","14",".43%","10.14%","138",".28%"
"69
Hall","723","1.54%","92.10%","62","1.89%","7.90%","785","1.56%"
"70
Hancock","42",".09%","97.67%","1",".03%","2.33%","43",".09%"
"71
Haralson","68",".14%","97.14%","2",".06%","2.86%","70",".14%"
"72
Harris","100",".21%","96.15%","4",".12%","3.85%","104",".21%"
"73
Hart","103",".22%","92.79%","8",".24%","7.21%","111",".22%"
"74
Heard","55",".12%","93.22%","4",".12%","6.78%","59",".12%"
"75
Henry","435",".93%","91.00%","43","1.31%","9.00%","478",".95%"
"76
Houston","573","1.22%","93.63%","39","1.19%","6.37%","612","1.22%"
