"Age At Admission","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"54","116","0.62%","84.67%","21","0.91%","15.33%","137","0.65%"
"55","99","0.53%","91.67%","9","0.39%","8.33%","108","0.51%"
"56","67","0.36%","90.54%","7","0.30%","9.46%","74","0.35%"
"57","69","0.37%","93.24%","5","0.22%","6.76%","74","0.35%"
"58","45","0.24%","88.24%","6","0.26%","11.76%","51","0.24%"
"59","39","0.21%","90.70%","4","0.17%","9.30%","43","0.20%"
"60","40","0.21%","95.24%","2","0.09%","4.76%","42","0.20%"
"61","32","0.17%","94.12%","2","0.09%","5.88%","34","0.16%"
"62","30","0.16%","96.77%","1","0.04%","3.23%","31","0.15%"
"63","18","0.10%","100.00%","","","","18","0.09%"
"64","12","0.06%","92.31%","1","0.04%","7.69%","13","0.06%"
"65","14","0.07%","93.33%","1","0.04%","6.67%","15","0.07%"
"66","14","0.07%","93.33%","1","0.04%","6.67%","15","0.07%"
"67","15","0.08%","93.75%","1","0.04%","6.25%","16","0.08%"
"68","6","0.03%","100.00%","","","","6","0.03%"
"69","6","0.03%","100.00%","","","","6","0.03%"
"70","2","0.01%","100.00%","","","","2","0.01%"
"71","1","0.01%","100.00%","","","","1","0.01%"
"73","4","0.02%","100.00%","","","","4","0.02%"
"74","3","0.02%","75.00%","1","0.04%","25.00%","4","0.02%"
"75","2","0.01%","100.00%","","","","2","0.01%"
"76","3","0.02%","100.00%","","","","3","0.01%"
"77","1","0.01%","100.00%","","","","1","0.01%"
"78","2","0.01%","100.00%","","","","2","0.01%"
"79","2","0.01%","100.00%","","","","2","0.01%"
"80","1","0.01%","100.00%","","","","1","0.01%"
"Total Reported","18,698","100%","89.06%","2,298","100%","10.94%","20,996","100%"
