"Age At Admission","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"55","93","0.78%","90.29%","10","0.70%","9.71%","103","0.77%"
"56","101","0.85%","92.66%","8","0.56%","7.34%","109","0.82%"
"57","94","0.79%","87.85%","13","0.91%","12.15%","107","0.80%"
"58","98","0.82%","90.74%","10","0.70%","9.26%","108","0.81%"
"59","67","0.56%","88.16%","9","0.63%","11.84%","76","0.57%"
"60","70","0.59%","94.59%","4","0.28%","5.41%","74","0.55%"
"61","45","0.38%","91.84%","4","0.28%","8.16%","49","0.37%"
"62","55","0.46%","93.22%","4","0.28%","6.78%","59","0.44%"
"63","43","0.36%","97.73%","1","0.07%","2.27%","44","0.33%"
"64","39","0.33%","97.50%","1","0.07%","2.50%","40","0.30%"
"65","25","0.21%","100.00%","","","","25","0.19%"
"66","13","0.11%","92.86%","1","0.07%","7.14%","14","0.10%"
"67","11","0.09%","91.67%","1","0.07%","8.33%","12","0.09%"
"68","5","0.04%","71.43%","2","0.14%","28.57%","7","0.05%"
"69","14","0.12%","100.00%","","","","14","0.10%"
"70","10","0.08%","100.00%","","","","10","0.07%"
"71","7","0.06%","87.50%","1","0.07%","12.50%","8","0.06%"
"72","5","0.04%","100.00%","","","","5","0.04%"
"73","10","0.08%","100.00%","","","","10","0.07%"
"74","3","0.03%","100.00%","","","","3","0.02%"
"75","5","0.04%","100.00%","","","","5","0.04%"
"76","1","0.01%","100.00%","","","","1","0.01%"
"77","1","0.01%","100.00%","","","","1","0.01%"
"79","1","0.01%","100.00%","","","","1","0.01%"
"81","1","0.01%","100.00%","","","","1","0.01%"
"82","1","0.01%","100.00%","","","","1","0.01%"
"83","1","0.01%","100.00%","","","","1","0.01%"
"86","1","0.01%","100.00%","","","","1","0.01%"
"Total Reported","11,933","100%","89.31%","1,428","100%","10.69%","13,361","100%"
