"Age At Admission","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"55","122","1.03%","88.41%","16","1.09%","11.59%","138","1.04%"
"56","115","0.97%","92.00%","10","0.68%","8.00%","125","0.94%"
"57","108","0.91%","92.31%","9","0.61%","7.69%","117","0.88%"
"58","79","0.67%","87.78%","11","0.75%","12.22%","90","0.68%"
"59","93","0.79%","90.29%","10","0.68%","9.71%","103","0.77%"
"60","58","0.49%","82.86%","12","0.82%","17.14%","70","0.53%"
"61","51","0.43%","92.73%","4","0.27%","7.27%","55","0.41%"
"62","62","0.52%","95.38%","3","0.20%","4.62%","65","0.49%"
"63","41","0.35%","95.35%","2","0.14%","4.65%","43","0.32%"
"64","30","0.25%","96.77%","1","0.07%","3.23%","31","0.23%"
"65","39","0.33%","92.86%","3","0.20%","7.14%","42","0.32%"
"66","15","0.13%","78.95%","4","0.27%","21.05%","19","0.14%"
"67","22","0.19%","95.65%","1","0.07%","4.35%","23","0.17%"
"68","18","0.15%","94.74%","1","0.07%","5.26%","19","0.14%"
"69","10","0.08%","100.00%","","","","10","0.08%"
"70","12","0.10%","100.00%","","","","12","0.09%"
"71","3","0.03%","100.00%","","","","3","0.02%"
"72","2","0.02%","100.00%","","","","2","0.02%"
"73","3","0.03%","100.00%","","","","3","0.02%"
"75","6","0.05%","85.71%","1","0.07%","14.29%","7","0.05%"
"76","2","0.02%","100.00%","","","","2","0.02%"
"77","2","0.02%","100.00%","","","","2","0.02%"
"78","3","0.03%","100.00%","","","","3","0.02%"
"79","1","0.01%","100.00%","","","","1","0.01%"
"80","2","0.02%","100.00%","","","","2","0.02%"
"81","2","0.02%","100.00%","","","","2","0.02%"
"Total Reported","11,835","100%","88.94%","1,472","100%","11.06%","13,307","100%"
