"Age At Admission","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"54","154","0.91%","90.06%","17","0.80%","9.94%","171","0.90%"
"55","129","0.76%","91.49%","12","0.56%","8.51%","141","0.74%"
"56","115","0.68%","91.27%","11","0.52%","8.73%","126","0.66%"
"57","85","0.50%","86.73%","13","0.61%","13.27%","98","0.52%"
"58","96","0.57%","91.43%","9","0.42%","8.57%","105","0.55%"
"59","74","0.44%","93.67%","5","0.23%","6.33%","79","0.42%"
"60","67","0.40%","89.33%","8","0.38%","10.67%","75","0.39%"
"61","44","0.26%","97.78%","1","0.05%","2.22%","45","0.24%"
"62","27","0.16%","93.10%","2","0.09%","6.90%","29","0.15%"
"63","35","0.21%","97.22%","1","0.05%","2.78%","36","0.19%"
"64","27","0.16%","96.43%","1","0.05%","3.57%","28","0.15%"
"65","21","0.12%","87.50%","3","0.14%","12.50%","24","0.13%"
"66","18","0.11%","94.74%","1","0.05%","5.26%","19","0.10%"
"67","18","0.11%","100.00%","","","","18","0.09%"
"68","10","0.06%","100.00%","","","","10","0.05%"
"69","9","0.05%","100.00%","","","","9","0.05%"
"70","11","0.07%","100.00%","","","","11","0.06%"
"71","7","0.04%","100.00%","","","","7","0.04%"
"72","3","0.02%","75.00%","1","0.05%","25.00%","4","0.02%"
"74","4","0.02%","100.00%","","","","4","0.02%"
"75","2","0.01%","100.00%","","","","2","0.01%"
"76","3","0.02%","100.00%","","","","3","0.02%"
"77","2","0.01%","100.00%","","","","2","0.01%"
"78","1","0.01%","100.00%","","","","1","0.01%"
"80","2","0.01%","100.00%","","","","2","0.01%"
"81","1","0.01%","100.00%","","","","1","0.01%"
"Total Reported","16,877","100%","88.80%","2,128","100%","11.20%","19,005","100%"
