"Age At Admission","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"45","264","2.19%","84.89%","47","2.51%","15.11%","311","2.23%"
"46","271","2.24%","83.38%","54","2.88%","16.62%","325","2.33%"
"47","217","1.8%","88.93%","27","1.44%","11.07%","244","1.75%"
"48","198","1.64%","86.84%","30","1.6%","13.16%","228","1.63%"
"49","202","1.67%","87.07%","30","1.6%","12.93%","232","1.66%"
"50","173","1.43%","90.1%","19","1.01%","9.9%","192","1.38%"
"51","155","1.28%","82.89%","32","1.71%","17.11%","187","1.34%"
"52","129","1.07%","90.85%","13","0.69%","9.15%","142","1.02%"
"53","148","1.23%","82.68%","31","1.66%","17.32%","179","1.28%"
"54","154","1.28%","83.24%","31","1.66%","16.76%","185","1.33%"
"55","135","1.12%","85.44%","23","1.23%","14.56%","158","1.13%"
"56","120","0.99%","87.59%","17","0.91%","12.41%","137","0.98%"
"57","119","0.99%","91.54%","11","0.59%","8.46%","130","0.93%"
"58","92","0.76%","89.32%","11","0.59%","10.68%","103","0.74%"
"59","116","0.96%","85.93%","19","1.01%","14.07%","135","0.97%"
"60","80","0.66%","85.11%","14","0.75%","14.89%","94","0.67%"
"61","86","0.71%","90.53%","9","0.48%","9.47%","95","0.68%"
"62","73","0.6%","90.12%","8","0.43%","9.88%","81","0.58%"
"63","68","0.56%","91.89%","6","0.32%","8.11%","74","0.53%"
"64","72","0.6%","96.0%","3","0.16%","4.0%","75","0.54%"
"65","49","0.41%","90.74%","5","0.27%","9.26%","54","0.39%"
"66","43","0.36%","91.49%","4","0.21%","8.51%","47","0.34%"
"67","29","0.24%","93.55%","2","0.11%","6.45%","31","0.22%"
"68","18","0.15%","90.0%","2","0.11%","10.0%","20","0.14%"
"69","22","0.18%","91.67%","2","0.11%","8.33%","24","0.17%"
"70","12","0.1%","92.31%","1","0.05%","7.69%","13","0.09%"
"71","16","0.13%","94.12%","1","0.05%","5.88%","17","0.12%"
"72","12","0.1%","100.0%","","","","12","0.09%"
