"Age At Admission","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"54","132","1.07%","91.03%","13","0.91%","8.97%","145","1.05%"
"55","106","0.86%","88.33%","14","0.98%","11.67%","120","0.87%"
"56","121","0.98%","90.98%","12","0.84%","9.02%","133","0.96%"
"57","94","0.76%","87.85%","13","0.91%","12.15%","107","0.78%"
"58","77","0.62%","86.52%","12","0.84%","13.48%","89","0.65%"
"59","88","0.71%","93.62%","6","0.42%","6.38%","94","0.68%"
"60","65","0.53%","94.20%","4","0.28%","5.80%","69","0.50%"
"61","55","0.45%","94.83%","3","0.21%","5.17%","58","0.42%"
"62","52","0.42%","91.23%","5","0.35%","8.77%","57","0.41%"
"63","37","0.30%","86.05%","6","0.42%","13.95%","43","0.31%"
"64","14","0.11%","93.33%","1","0.07%","6.67%","15","0.11%"
"65","19","0.15%","95.00%","1","0.07%","5.00%","20","0.15%"
"66","11","0.09%","91.67%","1","0.07%","8.33%","12","0.09%"
"67","24","0.19%","100.00%","","","","24","0.17%"
"68","13","0.11%","92.86%","1","0.07%","7.14%","14","0.10%"
"69","5","0.04%","83.33%","1","0.07%","16.67%","6","0.04%"
"70","5","0.04%","100.00%","","","","5","0.04%"
"71","5","0.04%","100.00%","","","","5","0.04%"
"72","8","0.06%","100.00%","","","","8","0.06%"
"73","6","0.05%","100.00%","","","","6","0.04%"
"74","3","0.02%","100.00%","","","","3","0.02%"
"75","3","0.02%","100.00%","","","","3","0.02%"
"76","4","0.03%","100.00%","","","","4","0.03%"
"77","3","0.02%","100.00%","","","","3","0.02%"
"78","4","0.03%","100.00%","","","","4","0.03%"
"81","1","0.01%","100.00%","","","","1","0.01%"
"82","1","0.01%","100.00%","","","","1","0.01%"
"83","1","0.01%","100.00%","","","","1","0.01%"
"84","2","0.02%","100.00%","","","","2","0.01%"
"Total Reported","12,358","100%","89.66%","1,425","100%","10.34%","13,783","100%"
