"Age At Admission","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"56","103","0.84%","88.03%","14","1.01%","11.97%","117","0.86%"
"57","104","0.85%","93.69%","7","0.51%","6.31%","111","0.82%"
"58","102","0.83%","93.58%","7","0.51%","6.42%","109","0.80%"
"59","97","0.79%","91.51%","9","0.65%","8.49%","106","0.78%"
"60","78","0.64%","89.66%","9","0.65%","10.34%","87","0.64%"
"61","67","0.55%","90.54%","7","0.51%","9.46%","74","0.54%"
"62","70","0.57%","97.22%","2","0.14%","2.78%","72","0.53%"
"63","35","0.29%","89.74%","4","0.29%","10.26%","39","0.29%"
"64","39","0.32%","97.50%","1","0.07%","2.50%","40","0.29%"
"65","32","0.26%","100.00%","","","","32","0.24%"
"66","18","0.15%","90.00%","2","0.14%","10.00%","20","0.15%"
"67","15","0.12%","88.24%","2","0.14%","11.76%","17","0.12%"
"68","17","0.14%","100.00%","","","","17","0.12%"
"69","15","0.12%","100.00%","","","","15","0.11%"
"70","8","0.07%","100.00%","","","","8","0.06%"
"71","7","0.06%","87.50%","1","0.07%","12.50%","8","0.06%"
"72","8","0.07%","100.00%","","","","8","0.06%"
"73","4","0.03%","100.00%","","","","4","0.03%"
"74","4","0.03%","100.00%","","","","4","0.03%"
"75","3","0.02%","100.00%","","","","3","0.02%"
"76","3","0.02%","100.00%","","","","3","0.02%"
"77","2","0.02%","100.00%","","","","2","0.01%"
"78","2","0.02%","100.00%","","","","2","0.01%"
"79","2","0.02%","100.00%","","","","2","0.01%"
"80","1","0.01%","100.00%","","","","1","0.01%"
"81","2","0.02%","100.00%","","","","2","0.01%"
"83","1","0.01%","100.00%","","","","1","0.01%"
"Total Reported","12,226","100%","89.82%","1,385","100%","10.18%","13,611","100%"
