"Age At Admission","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"55","103","0.86%","88.79%","13","0.83%","11.21%","116","0.85%"
"56","104","0.87%","85.95%","17","1.08%","14.05%","121","0.89%"
"57","103","0.86%","88.79%","13","0.83%","11.21%","116","0.85%"
"58","107","0.89%","91.45%","10","0.64%","8.55%","117","0.86%"
"59","82","0.68%","90.11%","9","0.57%","9.89%","91","0.67%"
"60","90","0.75%","90.00%","10","0.64%","10.00%","100","0.74%"
"61","71","0.59%","92.21%","6","0.38%","7.79%","77","0.57%"
"62","58","0.48%","89.23%","7","0.45%","10.77%","65","0.48%"
"63","49","0.41%","92.45%","4","0.25%","7.55%","53","0.39%"
"64","28","0.23%","87.50%","4","0.25%","12.50%","32","0.24%"
"65","24","0.20%","92.31%","2","0.13%","7.69%","26","0.19%"
"66","24","0.20%","88.89%","3","0.19%","11.11%","27","0.20%"
"67","19","0.16%","95.00%","1","0.06%","5.00%","20","0.15%"
"68","20","0.17%","95.24%","1","0.06%","4.76%","21","0.15%"
"69","12","0.10%","100.00%","","","","12","0.09%"
"70","11","0.09%","91.67%","1","0.06%","8.33%","12","0.09%"
"71","5","0.04%","100.00%","","","","5","0.04%"
"72","4","0.03%","100.00%","","","","4","0.03%"
"73","7","0.06%","100.00%","","","","7","0.05%"
"74","4","0.03%","100.00%","","","","4","0.03%"
"75","3","0.02%","100.00%","","","","3","0.02%"
"76","5","0.04%","100.00%","","","","5","0.04%"
"77","1","0.01%","100.00%","","","","1","0.01%"
"78","1","0.01%","100.00%","","","","1","0.01%"
"79","1","0.01%","100.00%","","","","1","0.01%"
"80","2","0.02%","100.00%","","","","2","0.01%"
"81","5","0.04%","100.00%","","","","5","0.04%"
"87","1","0.01%","100.00%","","","","1","0.01%"
"90","1","0.01%","100.00%","","","","1","0.01%"
"Total Reported","12,012","100%","88.43%","1,571","100%","11.57%","13,583","100%"
