"Age At Admission","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"54","70","0.43%","93.33%","5","0.26%","6.67%","75","0.41%"
"55","49","0.30%","87.50%","7","0.37%","12.50%","56","0.31%"
"56","39","0.24%","97.50%","1","0.05%","2.50%","40","0.22%"
"57","35","0.22%","89.74%","4","0.21%","10.26%","39","0.22%"
"58","28","0.17%","93.33%","2","0.10%","6.67%","30","0.17%"
"59","22","0.14%","88.00%","3","0.16%","12.00%","25","0.14%"
"60","26","0.16%","96.30%","1","0.05%","3.70%","27","0.15%"
"61","17","0.10%","94.44%","1","0.05%","5.56%","18","0.10%"
"62","15","0.09%","100.00%","","","","15","0.08%"
"63","15","0.09%","100.00%","","","","15","0.08%"
"64","11","0.07%","100.00%","","","","11","0.06%"
"65","8","0.05%","100.00%","","","","8","0.04%"
"66","6","0.04%","100.00%","","","","6","0.03%"
"67","7","0.04%","100.00%","","","","7","0.04%"
"68","1","0.01%","100.00%","","","","1","0.01%"
"69","6","0.04%","100.00%","","","","6","0.03%"
"70","1","0.01%","100.00%","","","","1","0.01%"
"71","5","0.03%","100.00%","","","","5","0.03%"
"72","3","0.02%","100.00%","","","","3","0.02%"
"73","1","0.01%","100.00%","","","","1","0.01%"
"75","2","0.01%","100.00%","","","","2","0.01%"
"77","1","0.01%","100.00%","","","","1","0.01%"
"80","1","0.01%","100.00%","","","","1","0.01%"
"Total Reported","16,207","100%","89.45%","1,912","100%","10.55%","18,119","100%"
