"Age At Admission","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"54","128","0.71%","89.51%","15","0.68%","10.49%","143","0.71%"
"55","119","0.66%","91.54%","11","0.50%","8.46%","130","0.64%"
"56","117","0.65%","92.86%","9","0.41%","7.14%","126","0.62%"
"57","87","0.48%","89.69%","10","0.45%","10.31%","97","0.48%"
"58","56","0.31%","87.50%","8","0.36%","12.50%","64","0.32%"
"59","59","0.33%","92.19%","5","0.23%","7.81%","64","0.32%"
"60","38","0.21%","84.44%","7","0.32%","15.56%","45","0.22%"
"61","33","0.18%","86.84%","5","0.23%","13.16%","38","0.19%"
"62","32","0.18%","94.12%","2","0.09%","5.88%","34","0.17%"
"63","23","0.13%","85.19%","4","0.18%","14.81%","27","0.13%"
"64","15","0.08%","93.75%","1","0.05%","6.25%","16","0.08%"
"65","20","0.11%","100.00%","","","","20","0.10%"
"66","11","0.06%","100.00%","","","","11","0.05%"
"67","9","0.05%","100.00%","","","","9","0.04%"
"68","9","0.05%","90.00%","1","0.05%","10.00%","10","0.05%"
"69","4","0.02%","100.00%","","","","4","0.02%"
"70","5","0.03%","100.00%","","","","5","0.02%"
"71","1","0.01%","100.00%","","","","1","0.01%"
"72","4","0.02%","57.14%","3","0.14%","42.86%","7","0.03%"
"73","3","0.02%","100.00%","","","","3","0.01%"
"74","3","0.02%","100.00%","","","","3","0.01%"
"75","2","0.01%","100.00%","","","","2","0.01%"
"76","2","0.01%","100.00%","","","","2","0.01%"
"78","2","0.01%","100.00%","","","","2","0.01%"
"79","2","0.01%","100.00%","","","","2","0.01%"
"80","1","0.01%","100.00%","","","","1","0.01%"
"81","1","0.01%","100.00%","","","","1","0.01%"
"82","1","0.01%","100.00%","","","","1","0.01%"
"Total Reported","18,015","100%","89.13%","2,198","100%","10.87%","20,213","100%"
