"Age At Admission","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"54","92","0.56%","92.00%","8","0.39%","8.00%","100","0.54%"
"55","58","0.35%","87.88%","8","0.39%","12.12%","66","0.36%"
"56","61","0.37%","88.41%","8","0.39%","11.59%","69","0.37%"
"57","43","0.26%","89.58%","5","0.24%","10.42%","48","0.26%"
"58","37","0.22%","92.50%","3","0.15%","7.50%","40","0.22%"
"59","20","0.12%","90.91%","2","0.10%","9.09%","22","0.12%"
"60","23","0.14%","95.83%","1","0.05%","4.17%","24","0.13%"
"61","22","0.13%","88.00%","3","0.15%","12.00%","25","0.13%"
"62","23","0.14%","100.00%","","","","23","0.12%"
"63","19","0.12%","95.00%","1","0.05%","5.00%","20","0.11%"
"64","14","0.08%","100.00%","","","","14","0.08%"
"65","10","0.06%","100.00%","","","","10","0.05%"
"66","11","0.07%","100.00%","","","","11","0.06%"
"67","6","0.04%","100.00%","","","","6","0.03%"
"68","6","0.04%","85.71%","1","0.05%","14.29%","7","0.04%"
"69","6","0.04%","85.71%","1","0.05%","14.29%","7","0.04%"
"70","1","0.01%","100.00%","","","","1","0.01%"
"71","4","0.02%","100.00%","","","","4","0.02%"
"72","2","0.01%","100.00%","","","","2","0.01%"
"73","1","0.01%","100.00%","","","","1","0.01%"
"74","1","0.01%","100.00%","","","","1","0.01%"
"75","1","0.01%","100.00%","","","","1","0.01%"
"77","1","0.01%","100.00%","","","","1","0.01%"
"79","1","0.01%","100.00%","","","","1","0.01%"
"81","1","0.01%","100.00%","","","","1","0.01%"
"83","1","0.01%","100.00%","","","","1","0.01%"
"85","1","0.01%","100.00%","","","","1","0.01%"
"Total Reported","16,477","100%","88.97%","2,042","100%","11.03%","18,519","100%"
