"Age At Admission","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"14","1","0.01%","100.00%","","","","1","0.01%"
"15","4","0.02%","100.00%","","","","4","0.02%"
"16","14","0.08%","93.33%","1","0.05%","6.67%","15","0.08%"
"17","103","0.59%","97.17%","3","0.16%","2.83%","106","0.55%"
"18","307","1.76%","97.15%","9","0.49%","2.85%","316","1.63%"
"19","487","2.78%","97.79%","11","0.60%","2.21%","498","2.58%"
"20","678","3.88%","95.90%","29","1.57%","4.10%","707","3.66%"
"21","668","3.82%","93.69%","45","2.44%","6.31%","713","3.69%"
"22","746","4.27%","93.37%","53","2.87%","6.63%","799","4.13%"
"23","746","4.27%","91.99%","65","3.52%","8.01%","811","4.19%"
"24","802","4.59%","91.55%","74","4.00%","8.45%","876","4.53%"
"25","816","4.67%","91.89%","72","3.90%","8.11%","888","4.59%"
"26","711","4.07%","90.80%","72","3.90%","9.20%","783","4.05%"
"27","677","3.87%","92.99%","51","2.76%","7.01%","728","3.76%"
"28","647","3.70%","91.38%","61","3.30%","8.62%","708","3.66%"
"29","534","3.05%","90.05%","59","3.19%","9.95%","593","3.07%"
"30","561","3.21%","89.47%","66","3.57%","10.53%","627","3.24%"
"31","534","3.05%","90.36%","57","3.08%","9.64%","591","3.06%"
"32","462","2.64%","87.67%","65","3.52%","12.33%","527","2.73%"
"33","517","2.96%","89.76%","59","3.19%","10.24%","576","2.98%"
"34","541","3.09%","88.98%","67","3.63%","11.02%","608","3.14%"
"35","484","2.77%","85.66%","81","4.38%","14.34%","565","2.92%"
"36","489","2.80%","89.23%","59","3.19%","10.77%","548","2.83%"
"37","433","2.48%","85.74%","72","3.90%","14.26%","505","2.61%"
"38","456","2.61%","88.37%","60","3.25%","11.63%","516","2.67%"
"39","473","2.70%","89.25%","57","3.08%","10.75%","530","2.74%"
"40","453","2.59%","85.15%","79","4.27%","14.85%","532","2.75%"
"41","454","2.60%","86.97%","68","3.68%","13.03%","522","2.70%"
"42","426","2.44%","87.47%","61","3.30%","12.53%","487","2.52%"
"43","398","2.28%","88.64%","51","2.76%","11.36%","449","2.32%"
"44","398","2.28%","86.52%","62","3.35%","13.48%","460","2.38%"
"45","351","2.01%","86.03%","57","3.08%","13.97%","408","2.11%"
"46","296","1.69%","92.21%","25","1.35%","7.79%","321","1.66%"
"47","265","1.52%","85.76%","44","2.38%","14.24%","309","1.60%"
"48","253","1.45%","92.00%","22","1.19%","8.00%","275","1.42%"
"49","212","1.21%","89.08%","26","1.41%","10.92%","238","1.23%"
"50","182","1.04%","86.26%","29","1.57%","13.74%","211","1.09%"
"51","165","0.94%","92.18%","14","0.76%","7.82%","179","0.93%"
"52","145","0.83%","95.39%","7","0.38%","4.61%","152","0.79%"
"53","104","0.59%","85.95%","17","0.92%","14.05%","121","0.63%"
"54","88","0.50%","92.63%","7","0.38%","7.37%","95","0.49%"
"55","66","0.38%","89.19%","8","0.43%","10.81%","74","0.38%"
"56","58","0.33%","90.63%","6","0.32%","9.38%","64","0.33%"
"57","59","0.34%","90.77%","6","0.32%","9.23%","65","0.34%"
"58","47","0.27%","94.00%","3","0.16%","6.00%","50","0.26%"
"59","21","0.12%","91.30%","2","0.11%","8.70%","23","0.12%"
"60","27","0.15%","96.43%","1","0.05%","3.57%","28","0.14%"
"61","25","0.14%","89.29%","3","0.16%","10.71%","28","0.14%"
"62","17","0.10%","100.00%","","","","17","0.09%"
"63","18","0.10%","100.00%","","","","18","0.09%"
"64","12","0.07%","100.00%","","","","12","0.06%"
"65","18","0.10%","94.74%","1","0.05%","5.26%","19","0.10%"
"66","7","0.04%","100.00%","","","","7","0.04%"
"67","6","0.03%","100.00%","","","","6","0.03%"
"68","2","0.01%","100.00%","","","","2","0.01%"
"69","10","0.06%","100.00%","","","","10","0.05%"
"70","3","0.02%","75.00%","1","0.05%","25.00%","4","0.02%"
"71","1","0.01%","100.00%","","","","1","0.01%"
"73","4","0.02%","100.00%","","","","4","0.02%"
"74","1","0.01%","100.00%","","","","1","0.01%"
"79","2","0.01%","100.00%","","","","2","0.01%"
"81","2","0.01%","100.00%","","","","2","0.01%"
"82","1","0.01%","100.00%","","","","1","0.01%"
"83","1","0.01%","100.00%","","","","1","0.01%"
"85","1","0.01%","100.00%","","","","1","0.01%"
"Total Reported","17,490","100%","90.44%","1,848","100%","9.56%","19,338","100%"
"Not Reported","0","","","0","","","0",""
"Grand Total","17,490","","","1,848","","","19,338",""
