"Crime Categories","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"Violent","24,495","49.35%","94.01%","1,560","44.12%","5.99%","26,055","49.00%"
"Sex Crime","8,214","16.55%","98.47%","128","3.62%","1.53%","8,342","15.69%"
"Property","9,159","18.45%","89.73%","1,048","29.64%","10.27%","10,207","19.20%"
"Drug","5,540","11.16%","89.75%","633","17.90%","10.25%","6,173","11.61%"
"Habit/DUI","116",".23%","89.23%","14",".40%","10.77%","130",".24%"
"Other","2,110","4.25%","93.24%","153","4.33%","6.76%","2,263","4.26%"
"Total Reported","49,634","100%","93.35%","3,536","100%","6.65%","53,170","100%"
"Not Reported","82",,,"1",,,"83",
"Grand Total","49,716",,,"3,537",,,"53,253",
