"County of Conviction","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"038
Coweta County","190","1.08%","90.48%","20",".92%","9.52%","210","1.06%"
"039
Crawford County","5",".03%","100.00%","","","","5",".03%"
"040
Crisp County","78",".44%","90.70%","8",".37%","9.30%","86",".43%"
"041
Dade County","32",".18%","84.21%","6",".28%","15.79%","38",".19%"
"042
Dawson County","41",".23%","87.23%","6",".28%","12.77%","47",".24%"
"043
Decatur County","93",".53%","89.42%","11",".51%","10.58%","104",".53%"
"044
Dekalb County","1,020","5.78%","92.73%","80","3.70%","7.27%","1,100","5.56%"
"045
Dodge County","65",".37%","86.67%","10",".46%","13.33%","75",".38%"
"046
Dooly County","36",".20%","92.31%","3",".14%","7.69%","39",".20%"
"047
Dougherty County","364","2.06%","91.92%","32","1.48%","8.08%","396","2.00%"
"048
Douglas County","512","2.90%","83.80%","99","4.57%","16.20%","611","3.09%"
"049
Early County","31",".18%","96.88%","1",".05%","3.13%","32",".16%"
"050
Echols County","4",".02%","100.00%","","","","4",".02%"
"051
Effingham County","64",".36%","94.12%","4",".18%","5.88%","68",".34%"
"052
Elbert County","62",".35%","93.94%","4",".18%","6.06%","66",".33%"
"053
Emanuel County","44",".25%","88.00%","6",".28%","12.00%","50",".25%"
"054
Evans County","27",".15%","90.00%","3",".14%","10.00%","30",".15%"
"055
Fannin County","26",".15%","89.66%","3",".14%","10.34%","29",".15%"
"056
Fayette County","157",".89%","82.63%","33","1.52%","17.37%","190",".96%"
"057
Floyd County","329","1.87%","82.87%","68","3.14%","17.13%","397","2.00%"
"058
Forsyth County","127",".72%","79.87%","32","1.48%","20.13%","159",".80%"
"059
Franklin County","55",".31%","85.94%","9",".42%","14.06%","64",".32%"
"060
Fulton County","1,206","6.84%","93.06%","90","4.16%","6.94%","1,296","6.55%"
"061
Gilmer County","42",".24%","91.30%","4",".18%","8.70%","46",".23%"
"062
Glascock County","5",".03%","100.00%","","","","5",".03%"
"063
Glynn County","154",".87%","94.48%","9",".42%","5.52%","163",".82%"
"064
Gordon County","140",".79%","80.46%","34","1.57%","19.54%","174",".88%"
"065
Grady County","71",".40%","93.42%","5",".23%","6.58%","76",".38%"
"066
Greene County","42",".24%","89.36%","5",".23%","10.64%","47",".24%"
"067
Gwinnett County","1,099","6.23%","88.99%","136","6.28%","11.01%","1,235","6.24%"
"068
Habersham County","34",".19%","91.89%","3",".14%","8.11%","37",".19%"
"069
Hall County","252","1.43%","85.14%","44","2.03%","14.86%","296","1.49%"
"070
Hancock County","12",".07%","92.31%","1",".05%","7.69%","13",".07%"
"071
Haralson County","58",".33%","84.06%","11",".51%","15.94%","69",".35%"
"072
Harris County","43",".24%","89.58%","5",".23%","10.42%","48",".24%"
"073
Hart County","52",".29%","86.67%","8",".37%","13.33%","60",".30%"
"074
Heard County","16",".09%","84.21%","3",".14%","15.79%","19",".10%"
"075
Henry County","206","1.17%","82.40%","44","2.03%","17.60%","250","1.26%"
