"County of Conviction","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"77
Irwin","22",".13%","91.67%","2",".09%","8.33%","24",".12%"
"78
Jackson","56",".33%","88.89%","7",".33%","11.11%","63",".33%"
"79
Jasper","19",".11%","90.48%","2",".09%","9.52%","21",".11%"
"80
Jeff Davis","23",".13%","85.19%","4",".19%","14.81%","27",".14%"
"81
Jefferson","30",".17%","100.00%","","","","30",".16%"
"82
Jenkins","23",".13%","95.83%","1",".05%","4.17%","24",".12%"
"83
Johnson","20",".12%","100.00%","","","","20",".10%"
"84
Jones","63",".37%","84.00%","12",".57%","16.00%","75",".39%"
"85
Lamar","21",".12%","87.50%","3",".14%","12.50%","24",".12%"
"86
Lanier","18",".10%","90.00%","2",".09%","10.00%","20",".10%"
"87
Laurens","97",".56%","86.61%","15",".71%","13.39%","112",".58%"
"88
Lee","28",".16%","93.33%","2",".09%","6.67%","30",".16%"
"89
Liberty","87",".51%","94.57%","5",".24%","5.43%","92",".48%"
"90
Lincoln","14",".08%","100.00%","","","","14",".07%"
"91
Long","34",".20%","91.89%","3",".14%","8.11%","37",".19%"
"92
Lowndes","168",".98%","93.33%","12",".57%","6.67%","180",".93%"
"93
Lumpkin","42",".24%","91.30%","4",".19%","8.70%","46",".24%"
"94
Macon","15",".09%","88.24%","2",".09%","11.76%","17",".09%"
"95
Madison","67",".39%","95.71%","3",".14%","4.29%","70",".36%"
"96
Marion","21",".12%","87.50%","3",".14%","12.50%","24",".12%"
"97
Mcduffie","50",".29%","90.91%","5",".24%","9.09%","55",".29%"
"98
Mcintosh","19",".11%","90.48%","2",".09%","9.52%","21",".11%"
"99
Meriwether","57",".33%","93.44%","4",".19%","6.56%","61",".32%"
"100
Miller","8",".05%","100.00%","","","","8",".04%"
"101
Mitchell","63",".37%","90.00%","7",".33%","10.00%","70",".36%"
"102
Monroe","68",".40%","82.93%","14",".66%","17.07%","82",".42%"
"103
Montgomery","15",".09%","93.75%","1",".05%","6.25%","16",".08%"
"104
Morgan","36",".21%","92.31%","3",".14%","7.69%","39",".20%"
"105
Murray","95",".55%","88.79%","12",".57%","11.21%","107",".55%"
"106
Muscogee","568","3.31%","87.93%","78","3.69%","12.07%","646","3.35%"
"107
Newton","210","1.22%","86.78%","32","1.51%","13.22%","242","1.25%"
"108
Oconee","14",".08%","87.50%","2",".09%","12.50%","16",".08%"
"109
Oglethorpe","22",".13%","91.67%","2",".09%","8.33%","24",".12%"
"110
Paulding","55",".32%","90.16%","6",".28%","9.84%","61",".32%"
"111
Peach","38",".22%","100.00%","","","","38",".20%"
"112
Pickens","30",".17%","96.77%","1",".05%","3.23%","31",".16%"
"113
Pierce","16",".09%","94.12%","1",".05%","5.88%","17",".09%"
"114
Pike","10",".06%","90.91%","1",".05%","9.09%","11",".06%"
