"County of Conviction","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"115
Polk","41",".22%","83.67%","8",".34%","16.33%","49",".23%"
"116
Pulaski","40",".21%","88.89%","5",".21%","11.11%","45",".21%"
"117
Putnam","47",".25%","87.04%","7",".30%","12.96%","54",".25%"
"118
Quitman","7",".04%","87.50%","1",".04%","12.50%","8",".04%"
"119
Rabun","20",".11%","66.67%","10",".43%","33.33%","30",".14%"
"120
Randolph","24",".13%","96.00%","1",".04%","4.00%","25",".12%"
"121
Richmond","531","2.79%","92.03%","46","1.97%","7.97%","577","2.70%"
"122
Rockdale","222","1.17%","87.06%","33","1.41%","12.94%","255","1.19%"
"123
Schley","9",".05%","100.00%","","","","9",".04%"
"124
Screven","46",".24%","82.14%","10",".43%","17.86%","56",".26%"
"125
Seminole","16",".08%","94.12%","1",".04%","5.88%","17",".08%"
"126
Spalding","228","1.20%","88.37%","30","1.28%","11.63%","258","1.21%"
"127
Stephens","64",".34%","79.01%","17",".73%","20.99%","81",".38%"
"128
Stewart","14",".07%","87.50%","2",".09%","12.50%","16",".07%"
"129
Sumter","77",".40%","97.47%","2",".09%","2.53%","79",".37%"
"130
Talbot","31",".16%","93.94%","2",".09%","6.06%","33",".15%"
"131
Taliaferro","11",".06%","91.67%","1",".04%","8.33%","12",".06%"
"132
Tattnall","41",".22%","87.23%","6",".26%","12.77%","47",".22%"
"133
Taylor","33",".17%","91.67%","3",".13%","8.33%","36",".17%"
"134
Telfair","46",".24%","88.46%","6",".26%","11.54%","52",".24%"
"135
Terrell","14",".07%","93.33%","1",".04%","6.67%","15",".07%"
"136
Thomas","99",".52%","95.19%","5",".21%","4.81%","104",".49%"
"137
Tift","88",".46%","93.62%","6",".26%","6.38%","94",".44%"
"138
Toombs","102",".54%","91.07%","10",".43%","8.93%","112",".52%"
"139
Towns","22",".12%","88.00%","3",".13%","12.00%","25",".12%"
"140
Treutlen","22",".12%","81.48%","5",".21%","18.52%","27",".13%"
"141
Troup","272","1.43%","85.53%","46","1.97%","14.47%","318","1.49%"
"142
Turner","6",".03%","75.00%","2",".09%","25.00%","8",".04%"
"143
Twiggs","22",".12%","81.48%","5",".21%","18.52%","27",".13%"
"144
Union","35",".18%","71.43%","14",".60%","28.57%","49",".23%"
"145
Upson","92",".48%","80.70%","22",".94%","19.30%","114",".53%"
"146
Walker","144",".76%","83.72%","28","1.20%","16.28%","172",".81%"
"147
Walton","227","1.19%","86.97%","34","1.45%","13.03%","261","1.22%"
"148
Ware","72",".38%","91.14%","7",".30%","8.86%","79",".37%"
"149
Warren","12",".06%","100.00%","","","","12",".06%"
"150
Washington","54",".28%","91.53%","5",".21%","8.47%","59",".28%"
"151
Wayne","74",".39%","83.15%","15",".64%","16.85%","89",".42%"
"152
Webster","1",".01%","50.00%","1",".04%","50.00%","2",".01%"
