"County of Conviction","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"054   Evans County","19","0.16%","86.36%","3","0.16%","13.64%","22","0.16%"
"055   Fannin County","25","0.21%","83.33%","5","0.27%","16.67%","30","0.22%"
"056   Fayette County","128","1.06%","85.33%","22","1.18%","14.67%","150","1.08%"
"057   Floyd County","274","2.27%","86.71%","42","2.24%","13.29%","316","2.27%"
"058   Forsyth County","123","1.02%","83.67%","24","1.28%","16.33%","147","1.05%"
"059   Franklin County","47","0.39%","85.45%","8","0.43%","14.55%","55","0.39%"
"060   Fulton County","1,079","8.94%","93.02%","81","4.33%","6.98%","1,160","8.32%"
"061   Gilmer County","32","0.27%","88.89%","4","0.21%","11.11%","36","0.26%"
"063   Glynn County","122","1.01%","89.05%","15","0.8%","10.95%","137","0.98%"
"064   Gordon County","83","0.69%","76.15%","26","1.39%","23.85%","109","0.78%"
"065   Grady County","41","0.34%","83.67%","8","0.43%","16.33%","49","0.35%"
"066   Greene County","27","0.22%","81.82%","6","0.32%","18.18%","33","0.24%"
"067   Gwinnett County","641","5.31%","86.16%","103","5.5%","13.84%","744","5.33%"
"068   Habersham County","35","0.29%","81.4%","8","0.43%","18.6%","43","0.31%"
"069   Hall County","139","1.15%","84.76%","25","1.34%","15.24%","164","1.18%"
"070   Hancock County","9","0.07%","75.0%","3","0.16%","25.0%","12","0.09%"
"071   Haralson County","48","0.4%","81.36%","11","0.59%","18.64%","59","0.42%"
"072   Harris County","27","0.22%","87.1%","4","0.21%","12.9%","31","0.22%"
"073   Hart County","27","0.22%","84.38%","5","0.27%","15.63%","32","0.23%"
"074   Heard County","18","0.15%","94.74%","1","0.05%","5.26%","19","0.14%"
"075   Henry County","173","1.43%","77.93%","49","2.62%","22.07%","222","1.59%"
"076   Houston County","282","2.34%","86.24%","45","2.4%","13.76%","327","2.34%"
"077   Irwin County","10","0.08%","76.92%","3","0.16%","23.08%","13","0.09%"
"078   Jackson County","93","0.77%","86.11%","15","0.8%","13.89%","108","0.77%"
"079   Jasper County","25","0.21%","96.15%","1","0.05%","3.85%","26","0.19%"
"080   Jeff Davis County","19","0.16%","100.0%","","","","19","0.14%"
"081   Jefferson County","19","0.16%","86.36%","3","0.16%","13.64%","22","0.16%"
