"County of Conviction","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"77
Irwin","23",".13%","100.00%","","","","23",".11%"
"78
Jackson","53",".30%","89.83%","6",".28%","10.17%","59",".29%"
"79
Jasper","20",".11%","100.00%","","","","20",".10%"
"80
Jeff Davis","18",".10%","72.00%","7",".32%","28.00%","25",".12%"
"81
Jefferson","25",".14%","89.29%","3",".14%","10.71%","28",".14%"
"82
Jenkins","16",".09%","100.00%","","","","16",".08%"
"83
Johnson","20",".11%","86.96%","3",".14%","13.04%","23",".11%"
"84
Jones","62",".35%","80.52%","15",".69%","19.48%","77",".38%"
"85
Lamar","30",".17%","90.91%","3",".14%","9.09%","33",".16%"
"86
Lanier","14",".08%","93.33%","1",".05%","6.67%","15",".07%"
"87
Laurens","135",".75%","94.41%","8",".37%","5.59%","143",".71%"
"88
Lee","13",".07%","86.67%","2",".09%","13.33%","15",".07%"
"89
Liberty","83",".46%","91.21%","8",".37%","8.79%","91",".45%"
"90
Lincoln","7",".04%","100.00%","","","","7",".03%"
"91
Long","20",".11%","86.96%","3",".14%","13.04%","23",".11%"
"92
Lowndes","197","1.10%","93.81%","13",".60%","6.19%","210","1.05%"
"93
Lumpkin","41",".23%","82.00%","9",".42%","18.00%","50",".25%"
"94
Macon","20",".11%","100.00%","","","","20",".10%"
"95
Madison","32",".18%","94.12%","2",".09%","5.88%","34",".17%"
"96
Marion","18",".10%","90.00%","2",".09%","10.00%","20",".10%"
"97
Mcduffie","49",".27%","90.74%","5",".23%","9.26%","54",".27%"
"98
Mcintosh","18",".10%","100.00%","","","","18",".09%"
"99
Meriwether","84",".47%","96.55%","3",".14%","3.45%","87",".43%"
"100
Miller","8",".04%","88.89%","1",".05%","11.11%","9",".04%"
"101
Mitchell","62",".35%","95.38%","3",".14%","4.62%","65",".32%"
"102
Monroe","64",".36%","86.49%","10",".46%","13.51%","74",".37%"
"103
Montgomery","22",".12%","91.67%","2",".09%","8.33%","24",".12%"
"104
Morgan","50",".28%","92.59%","4",".18%","7.41%","54",".27%"
"105
Murray","59",".33%","90.77%","6",".28%","9.23%","65",".32%"
"106
Muscogee","387","2.16%","92.36%","32","1.48%","7.64%","419","2.09%"
"107
Newton","271","1.51%","88.27%","36","1.66%","11.73%","307","1.53%"
"108
Oconee","17",".10%","89.47%","2",".09%","10.53%","19",".09%"
"109
Oglethorpe","22",".12%","100.00%","","","","22",".11%"
"110
Paulding","86",".48%","92.47%","7",".32%","7.53%","93",".46%"
"111
Peach","14",".08%","100.00%","","","","14",".07%"
"112
Pickens","25",".14%","71.43%","10",".46%","28.57%","35",".17%"
"113
Pierce","17",".10%","89.47%","2",".09%","10.53%","19",".09%"
"114
Pike","18",".10%","85.71%","3",".14%","14.29%","21",".10%"
