"County of Conviction","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"114 
Pike County","10",".07%","90.91%","1",".06%","9.09%","11",".07%"
"115 
Polk County","72",".53%","88.89%","9",".51%","11.11%","81",".53%"
"116 
Pulaski County","16",".12%","94.12%","1",".06%","5.88%","17",".11%"
"117 
Putnam County","39",".29%","90.70%","4",".23%","9.30%","43",".28%"
"118 
Quitman County","1",".01%","100.00%","","","","1",".01%"
"119 
Rabun County","8",".06%","72.73%","3",".17%","27.27%","11",".07%"
"120 
Randolph County","6",".04%","100.00%","","","","6",".04%"
"121 
Richmond County","373","2.77%","89.23%","45","2.57%","10.77%","418","2.75%"
"122 
Rockdale County","157","1.17%","88.70%","20","1.14%","11.30%","177","1.16%"
"123 
Schley County","10",".07%","90.91%","1",".06%","9.09%","11",".07%"
"124 
Screven County","29",".22%","93.55%","2",".11%","6.45%","31",".20%"
"125 
Seminole County","16",".12%","88.89%","2",".11%","11.11%","18",".12%"
"126 
Spalding County","180","1.34%","87.38%","26","1.48%","12.62%","206","1.35%"
"127 
Stephens County","31",".23%","93.94%","2",".11%","6.06%","33",".22%"
"128 
Stewart County","6",".04%","100.00%","","","","6",".04%"
"129 
Sumter County","54",".40%","90.00%","6",".34%","10.00%","60",".39%"
"130 
Talbot County","3",".02%","100.00%","","","","3",".02%"
"131 
Taliaferro County","9",".07%","100.00%","","","","9",".06%"
"132 
Tattnall County","70",".52%","82.35%","15",".86%","17.65%","85",".56%"
"133 
Taylor County","13",".10%","92.86%","1",".06%","7.14%","14",".09%"
"134 
Telfair County","31",".23%","83.78%","6",".34%","16.22%","37",".24%"
"135 
Terrell County","10",".07%","90.91%","1",".06%","9.09%","11",".07%"
"136 
Thomas County","60",".45%","96.77%","2",".11%","3.23%","62",".41%"
"137 
Tift County","83",".62%","89.25%","10",".57%","10.75%","93",".61%"
"138 
Toombs County","67",".50%","93.06%","5",".29%","6.94%","72",".47%"
"139 
Towns County","27",".20%","72.97%","10",".57%","27.03%","37",".24%"
"140 
Treutlen County","15",".11%","78.95%","4",".23%","21.05%","19",".12%"
"141 
Troup County","187","1.39%","89.90%","21","1.20%","10.10%","208","1.37%"
"142 
Turner County","22",".16%","91.67%","2",".11%","8.33%","24",".16%"
"143 
Twiggs County","9",".07%","90.00%","1",".06%","10.00%","10",".07%"
"144 
Union County","25",".19%","78.13%","7",".40%","21.88%","32",".21%"
"145 
Upson County","67",".50%","88.16%","9",".51%","11.84%","76",".50%"
"146 
Walker County","167","1.24%","89.78%","19","1.08%","10.22%","186","1.22%"
"147 
Walton County","276","2.05%","89.32%","33","1.88%","10.68%","309","2.03%"
"148 
Ware County","91",".68%","85.05%","16",".91%","14.95%","107",".70%"
"149 
Warren County","5",".04%","100.00%","","","","5",".03%"
"150 
Washington County","40",".30%","85.11%","7",".40%","14.89%","47",".31%"
"151 
Wayne County","51",".38%","83.61%","10",".57%","16.39%","61",".40%"
