"County of Conviction","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"082   Jenkins County","16","0.13%","88.89%","2","0.11%","11.11%","18","0.13%"
"083   Johnson County","6","0.05%","66.67%","3","0.16%","33.33%","9","0.06%"
"084   Jones County","30","0.25%","85.71%","5","0.27%","14.29%","35","0.25%"
"085   Lamar County","32","0.27%","88.89%","4","0.21%","11.11%","36","0.26%"
"086   Lanier County","18","0.15%","85.71%","3","0.16%","14.29%","21","0.15%"
"087   Laurens County","85","0.7%","92.39%","7","0.37%","7.61%","92","0.66%"
"088   Lee County","16","0.13%","84.21%","3","0.16%","15.79%","19","0.14%"
"089   Liberty County","67","0.55%","84.81%","12","0.64%","15.19%","79","0.57%"
"090   Lincoln County","14","0.12%","93.33%","1","0.05%","6.67%","15","0.11%"
"091   Long County","14","0.12%","87.5%","2","0.11%","12.5%","16","0.11%"
"092   Lowndes County","109","0.9%","90.08%","12","0.64%","9.92%","121","0.87%"
"093   Lumpkin County","34","0.28%","89.47%","4","0.21%","10.53%","38","0.27%"
"094   Macon County","12","0.1%","92.31%","1","0.05%","7.69%","13","0.09%"
"095   Madison County","34","0.28%","80.95%","8","0.43%","19.05%","42","0.3%"
"096   Marion County","8","0.07%","100.0%","","","","8","0.06%"
"097   Mcduffie County","24","0.2%","88.89%","3","0.16%","11.11%","27","0.19%"
"098   Mcintosh County","24","0.2%","85.71%","4","0.21%","14.29%","28","0.2%"
"099   Meriwether County","49","0.41%","85.96%","8","0.43%","14.04%","57","0.41%"
"100   Miller County","9","0.07%","75.0%","3","0.16%","25.0%","12","0.09%"
"101   Mitchell County","45","0.37%","88.24%","6","0.32%","11.76%","51","0.37%"
"102   Monroe County","47","0.39%","88.68%","6","0.32%","11.32%","53","0.38%"
"103   Montgomery County","11","0.09%","84.62%","2","0.11%","15.38%","13","0.09%"
"104   Morgan County","37","0.31%","88.1%","5","0.27%","11.9%","42","0.3%"
"105   Murray County","73","0.6%","76.84%","22","1.18%","23.16%","95","0.68%"
"106   Muscogee County","393","3.25%","92.25%","33","1.76%","7.75%","426","3.05%"
"107   Newton County","231","1.91%","83.7%","45","2.4%","16.3%","276","1.98%"
"108   Oconee County","11","0.09%","84.62%","2","0.11%","15.38%","13","0.09%"
