"County of Conviction","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"077 
Irwin County","14",".12%","100.00%","","","","14",".11%"
"078 
Jackson County","65",".55%","92.86%","5",".34%","7.14%","70",".53%"
"079 
Jasper County","15",".13%","93.75%","1",".07%","6.25%","16",".12%"
"080 
Jeff Davis County","15",".13%","83.33%","3",".20%","16.67%","18",".14%"
"081 
Jefferson County","31",".26%","91.18%","3",".20%","8.82%","34",".26%"
"082 
Jenkins County","12",".10%","92.31%","1",".07%","7.69%","13",".10%"
"083 
Johnson County","8",".07%","100.00%","","","","8",".06%"
"084 
Jones County","63",".53%","90.00%","7",".48%","10.00%","70",".53%"
"085 
Lamar County","29",".25%","85.29%","5",".34%","14.71%","34",".26%"
"086 
Lanier County","17",".14%","89.47%","2",".14%","10.53%","19",".14%"
"087 
Laurens County","64",".54%","88.89%","8",".54%","11.11%","72",".54%"
"088 
Lee County","24",".20%","88.89%","3",".20%","11.11%","27",".20%"
"089 
Liberty County","47",".40%","85.45%","8",".54%","14.55%","55",".41%"
"090 
Lincoln County","10",".08%","100.00%","","","","10",".08%"
"091 
Long County","21",".18%","95.45%","1",".07%","4.55%","22",".17%"
"092 
Lowndes County","127","1.07%","94.07%","8",".54%","5.93%","135","1.01%"
"093 
Lumpkin County","25",".21%","92.59%","2",".14%","7.41%","27",".20%"
"094 
Macon County","5",".04%","100.00%","","","","5",".04%"
"095 
Madison County","46",".39%","92.00%","4",".27%","8.00%","50",".38%"
"096 
Marion County","7",".06%","100.00%","","","","7",".05%"
"097 
Mcduffie County","35",".30%","94.59%","2",".14%","5.41%","37",".28%"
"098 
Mcintosh County","25",".21%","86.21%","4",".27%","13.79%","29",".22%"
"099 
Meriwether County","52",".44%","96.30%","2",".14%","3.70%","54",".41%"
"100 
Miller County","13",".11%","86.67%","2",".14%","13.33%","15",".11%"
"101 
Mitchell County","34",".29%","97.14%","1",".07%","2.86%","35",".26%"
"102 
Monroe County","58",".49%","86.57%","9",".61%","13.43%","67",".50%"
"103 
Montgomery County","11",".09%","84.62%","2",".14%","15.38%","13",".10%"
"104 
Morgan County","53",".45%","86.89%","8",".54%","13.11%","61",".46%"
"105 
Murray County","117",".99%","80.14%","29","1.97%","19.86%","146","1.10%"
"106 
Muscogee County","241","2.04%","89.59%","28","1.90%","10.41%","269","2.02%"
"107 
Newton County","205","1.73%","88.74%","26","1.77%","11.26%","231","1.74%"
"108 
Oconee County","9",".08%","81.82%","2",".14%","18.18%","11",".08%"
"109 
Oglethorpe County","12",".10%","85.71%","2",".14%","14.29%","14",".11%"
"110 
Paulding County","64",".54%","85.33%","11",".75%","14.67%","75",".56%"
"111 
Peach County","15",".13%","93.75%","1",".07%","6.25%","16",".12%"
"112 
Pickens County","31",".26%","83.78%","6",".41%","16.22%","37",".28%"
"113 
Pierce County","24",".20%","88.89%","3",".20%","11.11%","27",".20%"
"114 
Pike County","9",".08%","81.82%","2",".14%","18.18%","11",".08%"
