"County of Conviction","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"039 
Crawford County","7",".06%","87.50%","1",".07%","12.50%","8",".06%"
"040 
Crisp County","83",".70%","93.26%","6",".41%","6.74%","89",".67%"
"041 
Dade County","25",".21%","73.53%","9",".61%","26.47%","34",".26%"
"042 
Dawson County","47",".40%","75.81%","15","1.02%","24.19%","62",".47%"
"043 
Decatur County","49",".41%","89.09%","6",".41%","10.91%","55",".41%"
"044 
Dekalb County","396","3.35%","94.96%","21","1.43%","5.04%","417","3.13%"
"045 
Dodge County","35",".30%","81.40%","8",".54%","18.60%","43",".32%"
"046 
Dooly County","33",".28%","94.29%","2",".14%","5.71%","35",".26%"
"047 
Dougherty County","180","1.52%","95.74%","8",".54%","4.26%","188","1.41%"
"048 
Douglas County","296","2.50%","88.10%","40","2.72%","11.90%","336","2.52%"
"049 
Early County","21",".18%","91.30%","2",".14%","8.70%","23",".17%"
"050 
Echols County","2",".02%","66.67%","1",".07%","33.33%","3",".02%"
"051 
Effingham County","80",".68%","86.96%","12",".82%","13.04%","92",".69%"
"052 
Elbert County","28",".24%","87.50%","4",".27%","12.50%","32",".24%"
"053 
Emanuel County","32",".27%","88.89%","4",".27%","11.11%","36",".27%"
"054 
Evans County","22",".19%","88.00%","3",".20%","12.00%","25",".19%"
"055 
Fannin County","28",".24%","82.35%","6",".41%","17.65%","34",".26%"
"056 
Fayette County","108",".91%","88.52%","14",".95%","11.48%","122",".92%"
"057 
Floyd County","252","2.13%","86.01%","41","2.79%","13.99%","293","2.20%"
"058 
Forsyth County","105",".89%","85.37%","18","1.22%","14.63%","123",".92%"
"059 
Franklin County","52",".44%","86.67%","8",".54%","13.33%","60",".45%"
"060 
Fulton County","631","5.33%","93.34%","45","3.06%","6.66%","676","5.08%"
"061 
Gilmer County","24",".20%","80.00%","6",".41%","20.00%","30",".23%"
"062 
Glascock County","2",".02%","100.00%","","","","2",".02%"
"063 
Glynn County","131","1.11%","86.18%","21","1.43%","13.82%","152","1.14%"
"064 
Gordon County","155","1.31%","81.15%","36","2.45%","18.85%","191","1.44%"
"065 
Grady County","32",".27%","86.49%","5",".34%","13.51%","37",".28%"
"066 
Greene County","41",".35%","89.13%","5",".34%","10.87%","46",".35%"
"067 
Gwinnett County","608","5.14%","89.68%","70","4.76%","10.32%","678","5.10%"
"068 
Habersham County","23",".19%","74.19%","8",".54%","25.81%","31",".23%"
"069 
Hall County","127","1.07%","92.70%","10",".68%","7.30%","137","1.03%"
"070 
Hancock County","6",".05%","75.00%","2",".14%","25.00%","8",".06%"
"071 
Haralson County","50",".42%","79.37%","13",".88%","20.63%","63",".47%"
"072 
Harris County","21",".18%","91.30%","2",".14%","8.70%","23",".17%"
"073 
Hart County","46",".39%","80.70%","11",".75%","19.30%","57",".43%"
"074 
Heard County","15",".13%","93.75%","1",".07%","6.25%","16",".12%"
"075 
Henry County","238","2.01%","88.48%","31","2.11%","11.52%","269","2.02%"
"076 
Houston County","167","1.41%","89.30%","20","1.36%","10.70%","187","1.41%"
