"County of Conviction","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"115 
Polk County","63",".53%","86.30%","10",".68%","13.70%","73",".55%"
"116 
Pulaski County","11",".09%","78.57%","3",".20%","21.43%","14",".11%"
"117 
Putnam County","33",".28%","86.84%","5",".34%","13.16%","38",".29%"
"118 
Quitman County","2",".02%","100.00%","","","","2",".02%"
"119 
Rabun County","17",".14%","89.47%","2",".14%","10.53%","19",".14%"
"120 
Randolph County","8",".07%","100.00%","","","","8",".06%"
"121 
Richmond County","312","2.64%","90.43%","33","2.24%","9.57%","345","2.59%"
"122 
Rockdale County","144","1.22%","90.57%","15","1.02%","9.43%","159","1.19%"
"123 
Schley County","10",".08%","90.91%","1",".07%","9.09%","11",".08%"
"124 
Screven County","23",".19%","92.00%","2",".14%","8.00%","25",".19%"
"125 
Seminole County","17",".14%","80.95%","4",".27%","19.05%","21",".16%"
"126 
Spalding County","149","1.26%","89.22%","18","1.22%","10.78%","167","1.25%"
"127 
Stephens County","38",".32%","95.00%","2",".14%","5.00%","40",".30%"
"128 
Stewart County","4",".03%","100.00%","","","","4",".03%"
"129 
Sumter County","59",".50%","92.19%","5",".34%","7.81%","64",".48%"
"130 
Talbot County","3",".03%","100.00%","","","","3",".02%"
"131 
Taliaferro County","5",".04%","100.00%","","","","5",".04%"
"132 
Tattnall County","44",".37%","81.48%","10",".68%","18.52%","54",".41%"
"133 
Taylor County","7",".06%","77.78%","2",".14%","22.22%","9",".07%"
"134 
Telfair County","20",".17%","86.96%","3",".20%","13.04%","23",".17%"
"135 
Terrell County","13",".11%","100.00%","","","","13",".10%"
"136 
Thomas County","69",".58%","93.24%","5",".34%","6.76%","74",".56%"
"137 
Tift County","49",".41%","84.48%","9",".61%","15.52%","58",".44%"
"138 
Toombs County","74",".63%","83.15%","15","1.02%","16.85%","89",".67%"
"139 
Towns County","16",".14%","84.21%","3",".20%","15.79%","19",".14%"
"140 
Treutlen County","11",".09%","91.67%","1",".07%","8.33%","12",".09%"
"141 
Troup County","157","1.33%","92.90%","12",".82%","7.10%","169","1.27%"
"142 
Turner County","13",".11%","81.25%","3",".20%","18.75%","16",".12%"
"143 
Twiggs County","7",".06%","70.00%","3",".20%","30.00%","10",".08%"
"144 
Union County","17",".14%","85.00%","3",".20%","15.00%","20",".15%"
"145 
Upson County","61",".52%","95.31%","3",".20%","4.69%","64",".48%"
"146 
Walker County","139","1.17%","88.54%","18","1.22%","11.46%","157","1.18%"
"147 
Walton County","264","2.23%","88.29%","35","2.38%","11.71%","299","2.25%"
"148 
Ware County","80",".68%","84.21%","15","1.02%","15.79%","95",".71%"
"149 
Warren County","5",".04%","83.33%","1",".07%","16.67%","6",".05%"
"150 
Washington County","40",".34%","83.33%","8",".54%","16.67%","48",".36%"
"151 
Wayne County","48",".41%","85.71%","8",".54%","14.29%","56",".42%"
"152 
Webster County","","","","1",".07%","100.00%","1",".01%"
