"County of Conviction","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"076
Houston County","186","1.07%","88.15%","25","1.27%","11.85%","211","1.09%"
"077
Irwin County","20",".12%","95.24%","1",".05%","4.76%","21",".11%"
"078
Jackson County","66",".38%","90.41%","7",".36%","9.59%","73",".38%"
"079
Jasper County","24",".14%","88.89%","3",".15%","11.11%","27",".14%"
"080
Jeff Davis County","19",".11%","73.08%","7",".36%","26.92%","26",".13%"
"081
Jefferson County","28",".16%","90.32%","3",".15%","9.68%","31",".16%"
"082
Jenkins County","14",".08%","93.33%","1",".05%","6.67%","15",".08%"
"083
Johnson County","13",".07%","86.67%","2",".10%","13.33%","15",".08%"
"084
Jones County","56",".32%","87.50%","8",".41%","12.50%","64",".33%"
"085
Lamar County","27",".16%","96.43%","1",".05%","3.57%","28",".14%"
"086
Lanier County","16",".09%","94.12%","1",".05%","5.88%","17",".09%"
"087
Laurens County","105",".61%","94.59%","6",".30%","5.41%","111",".57%"
"088
Lee County","24",".14%","96.00%","1",".05%","4.00%","25",".13%"
"089
Liberty County","114",".66%","92.68%","9",".46%","7.32%","123",".64%"
"090
Lincoln County","8",".05%","100.00%","","","","8",".04%"
"091
Long County","18",".10%","100.00%","","","","18",".09%"
"092
Lowndes County","142",".82%","91.03%","14",".71%","8.97%","156",".81%"
"093
Lumpkin County","27",".16%","79.41%","7",".36%","20.59%","34",".18%"
"094
Macon County","29",".17%","96.67%","1",".05%","3.33%","30",".16%"
"095
Madison County","49",".28%","94.23%","3",".15%","5.77%","52",".27%"
"096
Marion County","16",".09%","84.21%","3",".15%","15.79%","19",".10%"
"097
Mcduffie County","60",".35%","92.31%","5",".25%","7.69%","65",".34%"
"098
Mcintosh County","28",".16%","100.00%","","","","28",".14%"
"099
Meriwether County","79",".46%","96.34%","3",".15%","3.66%","82",".42%"
"100
Miller County","12",".07%","100.00%","","","","12",".06%"
"101
Mitchell County","59",".34%","89.39%","7",".36%","10.61%","66",".34%"
"102
Monroe County","72",".42%","94.74%","4",".20%","5.26%","76",".39%"
"103
Montgomery County","19",".11%","90.48%","2",".10%","9.52%","21",".11%"
"104
Morgan County","49",".28%","92.45%","4",".20%","7.55%","53",".27%"
"105
Murray County","76",".44%","93.83%","5",".25%","6.17%","81",".42%"
"106
Muscogee County","466","2.69%","93.01%","35","1.78%","6.99%","501","2.59%"
"107
Newton County","271","1.56%","86.58%","42","2.13%","13.42%","313","1.62%"
"108
Oconee County","15",".09%","93.75%","1",".05%","6.25%","16",".08%"
"109
Oglethorpe County","19",".11%","100.00%","","","","19",".10%"
"110
Paulding County","108",".62%","94.74%","6",".30%","5.26%","114",".59%"
"111
Peach County","22",".13%","100.00%","","","","22",".11%"
"112
Pickens County","34",".20%","79.07%","9",".46%","20.93%","43",".22%"
"113
Pierce County","18",".10%","90.00%","2",".10%","10.00%","20",".10%"
