"County of Conviction","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"000 
Unknown","19",".21%","90.48%","2",".17%","9.52%","21",".20%"
"001 
Appling County","25",".27%","92.59%","2",".17%","7.41%","27",".26%"
"002 
Atkinson County","4",".04%","100.00%","","","","4",".04%"
"003 
Bacon County","13",".14%","92.86%","1",".08%","7.14%","14",".14%"
"004 
Baker County","6",".07%","85.71%","1",".08%","14.29%","7",".07%"
"005 
Baldwin County","60",".66%","82.19%","13","1.10%","17.81%","73",".71%"
"006 
Banks County","11",".12%","57.89%","8",".68%","42.11%","19",".18%"
"007 
Barrow County","81",".89%","87.10%","12","1.02%","12.90%","93",".90%"
"008 
Bartow County","168","1.84%","84.85%","30","2.55%","15.15%","198","1.92%"
"009 
Ben Hill County","36",".40%","90.00%","4",".34%","10.00%","40",".39%"
"010 
Berrien County","19",".21%","95.00%","1",".08%","5.00%","20",".19%"
"011 
Bibb County","139","1.53%","90.85%","14","1.19%","9.15%","153","1.49%"
"012 
Bleckley County","11",".12%","78.57%","3",".25%","21.43%","14",".14%"
"013 
Brantley County","29",".32%","90.63%","3",".25%","9.38%","32",".31%"
"014 
Brooks County","3",".03%","100.00%","","","","3",".03%"
"015 
Bryan County","7",".08%","87.50%","1",".08%","12.50%","8",".08%"
"016 
Bulloch County","76",".83%","83.52%","15","1.27%","16.48%","91",".88%"
"017 
Burke County","56",".61%","90.32%","6",".51%","9.68%","62",".60%"
"018 
Butts County","24",".26%","85.71%","4",".34%","14.29%","28",".27%"
"019 
Calhoun County","2",".02%","66.67%","1",".08%","33.33%","3",".03%"
"020 
Camden County","24",".26%","82.76%","5",".42%","17.24%","29",".28%"
"021 
Candler County","17",".19%","80.95%","4",".34%","19.05%","21",".20%"
"022 
Carroll County","115","1.26%","85.19%","20","1.70%","14.81%","135","1.31%"
"023 
Catoosa County","79",".87%","82.29%","17","1.44%","17.71%","96",".93%"
"024 
Charlton County","15",".16%","83.33%","3",".25%","16.67%","18",".17%"
"025 
Chatham County","287","3.15%","95.67%","13","1.10%","4.33%","300","2.92%"
"026 
Chattahoochee County","2",".02%","100.00%","","","","2",".02%"
"027 
Chattooga County","44",".48%","81.48%","10",".85%","18.52%","54",".52%"
"028 
Cherokee County","100","1.10%","84.75%","18","1.53%","15.25%","118","1.15%"
"029 
Clarke County","79",".87%","89.77%","9",".76%","10.23%","88",".86%"
"030 
Clay County","3",".03%","100.00%","","","","3",".03%"
"031 
Clayton County","276","3.03%","89.32%","33","2.80%","10.68%","309","3.00%"
"032 
Clinch County","6",".07%","75.00%","2",".17%","25.00%","8",".08%"
"033 
Cobb County","483","5.30%","88.79%","61","5.18%","11.21%","544","5.29%"
"034 
Coffee County","98","1.08%","92.45%","8",".68%","7.55%","106","1.03%"
"035 
Colquitt County","28",".31%","90.32%","3",".25%","9.68%","31",".30%"
"036 
Columbia County","82",".90%","87.23%","12","1.02%","12.77%","94",".91%"
"037 
Cook County","28",".31%","87.50%","4",".34%","12.50%","32",".31%"
