"County of Conviction","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"038
Coweta County","210","1.10%","90.91%","21","1.08%","9.09%","231","1.10%"
"039
Crawford County","5",".03%","100.00%","","","","5",".02%"
"040
Crisp County","74",".39%","91.36%","7",".36%","8.64%","81",".38%"
"041
Dade County","37",".19%","80.43%","9",".46%","19.57%","46",".22%"
"042
Dawson County","45",".24%","91.84%","4",".20%","8.16%","49",".23%"
"043
Decatur County","79",".41%","91.86%","7",".36%","8.14%","86",".41%"
"044
Dekalb County","773","4.05%","91.05%","76","3.89%","8.95%","849","4.03%"
"045
Dodge County","79",".41%","96.34%","3",".15%","3.66%","82",".39%"
"046
Dooly County","26",".14%","96.30%","1",".05%","3.70%","27",".13%"
"047
Dougherty County","287","1.50%","93.79%","19",".97%","6.21%","306","1.45%"
"048
Douglas County","460","2.41%","83.03%","94","4.82%","16.97%","554","2.63%"
"049
Early County","24",".13%","100.00%","","","","24",".11%"
"050
Echols County","6",".03%","100.00%","","","","6",".03%"
"051
Effingham County","58",".30%","93.55%","4",".20%","6.45%","62",".29%"
"052
Elbert County","59",".31%","93.65%","4",".20%","6.35%","63",".30%"
"053
Emanuel County","68",".36%","95.77%","3",".15%","4.23%","71",".34%"
"054
Evans County","24",".13%","100.00%","","","","24",".11%"
"055
Fannin County","34",".18%","87.18%","5",".26%","12.82%","39",".19%"
"056
Fayette County","143",".75%","92.86%","11",".56%","7.14%","154",".73%"
"057
Floyd County","276","1.44%","89.90%","31","1.59%","10.10%","307","1.46%"
"058
Forsyth County","143",".75%","83.14%","29","1.49%","16.86%","172",".82%"
"059
Franklin County","64",".34%","92.75%","5",".26%","7.25%","69",".33%"
"060
Fulton County","1,638","8.57%","95.45%","78","4.00%","4.55%","1,716","8.15%"
"061
Gilmer County","39",".20%","82.98%","8",".41%","17.02%","47",".22%"
"062
Glascock County","3",".02%","100.00%","","","","3",".01%"
"063
Glynn County","88",".46%","88.89%","11",".56%","11.11%","99",".47%"
"064
Gordon County","98",".51%","86.73%","15",".77%","13.27%","113",".54%"
"065
Grady County","72",".38%","93.51%","5",".26%","6.49%","77",".37%"
"066
Greene County","62",".32%","91.18%","6",".31%","8.82%","68",".32%"
"067
Gwinnett County","973","5.09%","90.68%","100","5.12%","9.32%","1,073","5.10%"
"068
Habersham County","29",".15%","93.55%","2",".10%","6.45%","31",".15%"
"069
Hall County","249","1.30%","92.22%","21","1.08%","7.78%","270","1.28%"
"070
Hancock County","7",".04%","100.00%","","","","7",".03%"
"071
Haralson County","17",".09%","89.47%","2",".10%","10.53%","19",".09%"
"072
Harris County","43",".23%","97.73%","1",".05%","2.27%","44",".21%"
"073
Hart County","44",".23%","91.67%","4",".20%","8.33%","48",".23%"
"074
Heard County","22",".12%","78.57%","6",".31%","21.43%","28",".13%"
"075
Henry County","227","1.19%","90.08%","25","1.28%","9.92%","252","1.20%"
