"County of Conviction","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"076
Houston County","232","1.45%","88.89%","29","1.25%","11.11%","261","1.43%"
"077
Irwin County","16",".10%","84.21%","3",".13%","15.79%","19",".10%"
"078
Jackson County","107",".67%","89.17%","13",".56%","10.83%","120",".66%"
"079
Jasper County","22",".14%","75.86%","7",".30%","24.14%","29",".16%"
"080
Jeff Davis County","27",".17%","84.38%","5",".21%","15.63%","32",".18%"
"081
Jefferson County","37",".23%","82.22%","8",".34%","17.78%","45",".25%"
"082
Jenkins County","23",".14%","92.00%","2",".09%","8.00%","25",".14%"
"083
Johnson County","10",".06%","83.33%","2",".09%","16.67%","12",".07%"
"084
Jones County","72",".45%","83.72%","14",".60%","16.28%","86",".47%"
"085
Lamar County","26",".16%","92.86%","2",".09%","7.14%","28",".15%"
"086
Lanier County","19",".12%","90.48%","2",".09%","9.52%","21",".11%"
"087
Laurens County","114",".71%","91.94%","10",".43%","8.06%","124",".68%"
"088
Lee County","28",".18%","80.00%","7",".30%","20.00%","35",".19%"
"089
Liberty County","62",".39%","88.57%","8",".34%","11.43%","70",".38%"
"090
Lincoln County","6",".04%","66.67%","3",".13%","33.33%","9",".05%"
"091
Long County","13",".08%","81.25%","3",".13%","18.75%","16",".09%"
"092
Lowndes County","121",".76%","90.98%","12",".52%","9.02%","133",".73%"
"093
Lumpkin County","35",".22%","83.33%","7",".30%","16.67%","42",".23%"
"094
Macon County","13",".08%","81.25%","3",".13%","18.75%","16",".09%"
"095
Madison County","72",".45%","91.14%","7",".30%","8.86%","79",".43%"
"096
Marion County","12",".08%","80.00%","3",".13%","20.00%","15",".08%"
"097
Mcduffie County","52",".33%","92.86%","4",".17%","7.14%","56",".31%"
"098
Mcintosh County","18",".11%","81.82%","4",".17%","18.18%","22",".12%"
"099
Meriwether County","98",".61%","87.50%","14",".60%","12.50%","112",".61%"
"100
Miller County","9",".06%","90.00%","1",".04%","10.00%","10",".05%"
"101
Mitchell County","43",".27%","97.73%","1",".04%","2.27%","44",".24%"
"102
Monroe County","39",".24%","84.78%","7",".30%","15.22%","46",".25%"
"103
Montgomery County","11",".07%","68.75%","5",".21%","31.25%","16",".09%"
"104
Morgan County","42",".26%","82.35%","9",".39%","17.65%","51",".28%"
"105
Murray County","106",".66%","80.30%","26","1.12%","19.70%","132",".72%"
"106
Muscogee County","328","2.06%","90.36%","35","1.50%","9.64%","363","1.99%"
"107
Newton County","280","1.76%","84.59%","51","2.19%","15.41%","331","1.81%"
"108
Oconee County","11",".07%","91.67%","1",".04%","8.33%","12",".07%"
"109
Oglethorpe County","20",".13%","83.33%","4",".17%","16.67%","24",".13%"
"110
Paulding County","74",".46%","87.06%","11",".47%","12.94%","85",".47%"
"111
Peach County","29",".18%","90.63%","3",".13%","9.38%","32",".18%"
"112
Pickens County","34",".21%","82.93%","7",".30%","17.07%","41",".22%"
"113
Pierce County","35",".22%","87.50%","5",".21%","12.50%","40",".22%"
