"County of Conviction","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"076
Houston County","173","1.11%","89.18%","21","1.03%","10.82%","194","1.10%"
"077
Irwin County","16",".10%","100.00%","","","","16",".09%"
"078
Jackson County","72",".46%","84.71%","13",".64%","15.29%","85",".48%"
"079
Jasper County","19",".12%","95.00%","1",".05%","5.00%","20",".11%"
"080
Jeff Davis County","34",".22%","94.44%","2",".10%","5.56%","36",".20%"
"081
Jefferson County","45",".29%","95.74%","2",".10%","4.26%","47",".27%"
"082
Jenkins County","34",".22%","97.14%","1",".05%","2.86%","35",".20%"
"083
Johnson County","11",".07%","100.00%","","","","11",".06%"
"084
Jones County","73",".47%","89.02%","9",".44%","10.98%","82",".46%"
"085
Lamar County","24",".15%","92.31%","2",".10%","7.69%","26",".15%"
"086
Lanier County","16",".10%","100.00%","","","","16",".09%"
"087
Laurens County","104",".66%","88.89%","13",".64%","11.11%","117",".66%"
"088
Lee County","23",".15%","85.19%","4",".20%","14.81%","27",".15%"
"089
Liberty County","65",".42%","91.55%","6",".29%","8.45%","71",".40%"
"090
Lincoln County","9",".06%","90.00%","1",".05%","10.00%","10",".06%"
"091
Long County","19",".12%","79.17%","5",".25%","20.83%","24",".14%"
"092
Lowndes County","124",".79%","94.66%","7",".34%","5.34%","131",".74%"
"093
Lumpkin County","23",".15%","82.14%","5",".25%","17.86%","28",".16%"
"094
Macon County","23",".15%","100.00%","","","","23",".13%"
"095
Madison County","56",".36%","88.89%","7",".34%","11.11%","63",".36%"
"096
Marion County","4",".03%","80.00%","1",".05%","20.00%","5",".03%"
"097
Mcduffie County","54",".35%","90.00%","6",".29%","10.00%","60",".34%"
"098
Mcintosh County","10",".06%","90.91%","1",".05%","9.09%","11",".06%"
"099
Meriwether County","64",".41%","88.89%","8",".39%","11.11%","72",".41%"
"100
Miller County","12",".08%","92.31%","1",".05%","7.69%","13",".07%"
"101
Mitchell County","33",".21%","84.62%","6",".29%","15.38%","39",".22%"
"102
Monroe County","42",".27%","85.71%","7",".34%","14.29%","49",".28%"
"103
Montgomery County","12",".08%","80.00%","3",".15%","20.00%","15",".08%"
"104
Morgan County","49",".31%","85.96%","8",".39%","14.04%","57",".32%"
"105
Murray County","67",".43%","85.90%","11",".54%","14.10%","78",".44%"
"106
Muscogee County","328","2.10%","92.13%","28","1.37%","7.87%","356","2.01%"
"107
Newton County","245","1.57%","87.50%","35","1.72%","12.50%","280","1.58%"
"108
Oconee County","20",".13%","95.24%","1",".05%","4.76%","21",".12%"
"109
Oglethorpe County","19",".12%","95.00%","1",".05%","5.00%","20",".11%"
"110
Paulding County","60",".38%","81.08%","14",".69%","18.92%","74",".42%"
"111
Peach County","32",".20%","94.12%","2",".10%","5.88%","34",".19%"
"112
Pickens County","18",".12%","72.00%","7",".34%","28.00%","25",".14%"
"113
Pierce County","35",".22%","100.00%","","","","35",".20%"
