"County of Conviction","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"39
Crawford","7",".04%","100.00%","","","","7",".03%"
"40
Crisp","93",".49%","87.74%","13",".56%","12.26%","106",".50%"
"41
Dade","39",".21%","92.86%","3",".13%","7.14%","42",".20%"
"42
Dawson","48",".25%","87.27%","7",".30%","12.73%","55",".26%"
"43
Decatur","145",".76%","91.77%","13",".56%","8.23%","158",".74%"
"44
Dekalb","850","4.47%","90.43%","90","3.85%","9.57%","940","4.40%"
"45
Dodge","60",".32%","89.55%","7",".30%","10.45%","67",".31%"
"46
Dooly","28",".15%","90.32%","3",".13%","9.68%","31",".15%"
"47
Dougherty","348","1.83%","90.16%","38","1.63%","9.84%","386","1.81%"
"48
Douglas","551","2.90%","87.46%","79","3.38%","12.54%","630","2.95%"
"49
Early","33",".17%","94.29%","2",".09%","5.71%","35",".16%"
"50
Echols","2",".01%","100.00%","","","","2",".01%"
"51
Effingham","53",".28%","91.38%","5",".21%","8.62%","58",".27%"
"52
Elbert","69",".36%","93.24%","5",".21%","6.76%","74",".35%"
"53
Emanuel","50",".26%","92.59%","4",".17%","7.41%","54",".25%"
"54
Evans","21",".11%","84.00%","4",".17%","16.00%","25",".12%"
"55
Fannin","33",".17%","84.62%","6",".26%","15.38%","39",".18%"
"56
Fayette","137",".72%","85.09%","24","1.03%","14.91%","161",".75%"
"57
Floyd","324","1.70%","82.23%","70","2.99%","17.77%","394","1.85%"
"58
Forsyth","134",".70%","87.01%","20",".86%","12.99%","154",".72%"
"59
Franklin","33",".17%","97.06%","1",".04%","2.94%","34",".16%"
"60
Fulton","1,599","8.41%","95.75%","71","3.04%","4.25%","1,670","7.82%"
"61
Gilmer","59",".31%","90.77%","6",".26%","9.23%","65",".30%"
"62
Glascock","1",".01%","50.00%","1",".04%","50.00%","2",".01%"
"63
Glynn","88",".46%","90.72%","9",".38%","9.28%","97",".45%"
"64
Gordon","126",".66%","87.50%","18",".77%","12.50%","144",".67%"
"65
Grady","73",".38%","94.81%","4",".17%","5.19%","77",".36%"
"66
Greene","74",".39%","94.87%","4",".17%","5.13%","78",".37%"
"67
Gwinnett","899","4.73%","87.20%","132","5.65%","12.80%","1,031","4.83%"
"68
Habersham","43",".23%","82.69%","9",".38%","17.31%","52",".24%"
"69
Hall","270","1.42%","87.95%","37","1.58%","12.05%","307","1.44%"
"70
Hancock","14",".07%","100.00%","","","","14",".07%"
"71
Haralson","37",".19%","94.87%","2",".09%","5.13%","39",".18%"
"72
Harris","32",".17%","91.43%","3",".13%","8.57%","35",".16%"
"73
Hart","50",".26%","89.29%","6",".26%","10.71%","56",".26%"
"74
Heard","21",".11%","100.00%","","","","21",".10%"
"75
Henry","294","1.55%","87.24%","43","1.84%","12.76%","337","1.58%"
"76
Houston","210","1.10%","89.36%","25","1.07%","10.64%","235","1.10%"
