"County of Conviction","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"000 
Unknown","17",".14%","89.47%","2",".14%","10.53%","19",".14%"
"001 
Appling County","22",".19%","95.65%","1",".07%","4.35%","23",".17%"
"002 
Atkinson County","10",".08%","90.91%","1",".07%","9.09%","11",".08%"
"003 
Bacon County","17",".14%","100.00%","","","","17",".13%"
"005 
Baldwin County","102",".86%","87.93%","14",".95%","12.07%","116",".87%"
"006 
Banks County","17",".14%","94.44%","1",".07%","5.56%","18",".14%"
"007 
Barrow County","106",".90%","84.13%","20","1.36%","15.87%","126",".95%"
"008 
Bartow County","214","1.81%","85.94%","35","2.38%","14.06%","249","1.87%"
"009 
Ben Hill County","69",".58%","92.00%","6",".41%","8.00%","75",".56%"
"010 
Berrien County","22",".19%","91.67%","2",".14%","8.33%","24",".18%"
"011 
Bibb County","202","1.71%","95.73%","9",".61%","4.27%","211","1.59%"
"012 
Bleckley County","19",".16%","95.00%","1",".07%","5.00%","20",".15%"
"013 
Brantley County","29",".25%","87.88%","4",".27%","12.12%","33",".25%"
"014 
Brooks County","13",".11%","100.00%","","","","13",".10%"
"015 
Bryan County","12",".10%","80.00%","3",".20%","20.00%","15",".11%"
"016 
Bulloch County","135","1.14%","88.82%","17","1.15%","11.18%","152","1.14%"
"017 
Burke County","30",".25%","93.75%","2",".14%","6.25%","32",".24%"
"018 
Butts County","51",".43%","85.00%","9",".61%","15.00%","60",".45%"
"019 
Calhoun County","4",".03%","100.00%","","","","4",".03%"
"020 
Camden County","49",".41%","94.23%","3",".20%","5.77%","52",".39%"
"021 
Candler County","23",".19%","88.46%","3",".20%","11.54%","26",".20%"
"022 
Carroll County","191","1.61%","90.95%","19","1.29%","9.05%","210","1.58%"
"023 
Catoosa County","121","1.02%","85.82%","20","1.36%","14.18%","141","1.06%"
"024 
Charlton County","21",".18%","84.00%","4",".27%","16.00%","25",".19%"
"025 
Chatham County","363","3.07%","94.04%","23","1.56%","5.96%","386","2.90%"
"026 
Chattahoochee County","5",".04%","100.00%","","","","5",".04%"
"027 
Chattooga County","54",".46%","85.71%","9",".61%","14.29%","63",".47%"
"028 
Cherokee County","155","1.31%","92.81%","12",".82%","7.19%","167","1.25%"
"029 
Clarke County","115",".97%","95.04%","6",".41%","4.96%","121",".91%"
"030 
Clay County","6",".05%","85.71%","1",".07%","14.29%","7",".05%"
"031 
Clayton County","240","2.03%","91.95%","21","1.43%","8.05%","261","1.96%"
"032 
Clinch County","12",".10%","80.00%","3",".20%","20.00%","15",".11%"
"033 
Cobb County","623","5.26%","89.13%","76","5.16%","10.87%","699","5.25%"
"034 
Coffee County","93",".79%","90.29%","10",".68%","9.71%","103",".77%"
"035 
Colquitt County","46",".39%","88.46%","6",".41%","11.54%","52",".39%"
"036 
Columbia County","96",".81%","80.00%","24","1.63%","20.00%","120",".90%"
"037 
Cook County","25",".21%","80.65%","6",".41%","19.35%","31",".23%"
"038 
Coweta County","175","1.48%","88.83%","22","1.49%","11.17%","197","1.48%"
