"County of Conviction","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"115
Polk","43",".24%","91.49%","4",".18%","8.51%","47",".23%"
"116
Pulaski","25",".14%","80.65%","6",".27%","19.35%","31",".15%"
"117
Putnam","56",".31%","94.92%","3",".14%","5.08%","59",".29%"
"118
Quitman","4",".02%","100.00%","","","","4",".02%"
"119
Rabun","22",".12%","81.48%","5",".23%","18.52%","27",".13%"
"120
Randolph","14",".08%","100.00%","","","","14",".07%"
"121
Richmond","633","3.47%","91.61%","58","2.63%","8.39%","691","3.38%"
"122
Rockdale","226","1.24%","90.76%","23","1.04%","9.24%","249","1.22%"
"123
Schley","10",".05%","100.00%","","","","10",".05%"
"124
Screven","46",".25%","88.46%","6",".27%","11.54%","52",".25%"
"125
Seminole","25",".14%","100.00%","","","","25",".12%"
"126
Spalding","252","1.38%","85.42%","43","1.95%","14.58%","295","1.44%"
"127
Stephens","68",".37%","85.00%","12",".54%","15.00%","80",".39%"
"128
Stewart","15",".08%","100.00%","","","","15",".07%"
"129
Sumter","82",".45%","88.17%","11",".50%","11.83%","93",".46%"
"130
Talbot","11",".06%","100.00%","","","","11",".05%"
"131
Taliaferro","3",".02%","75.00%","1",".05%","25.00%","4",".02%"
"132
Tattnall","43",".24%","100.00%","","","","43",".21%"
"133
Taylor","38",".21%","90.48%","4",".18%","9.52%","42",".21%"
"134
Telfair","48",".26%","88.89%","6",".27%","11.11%","54",".26%"
"135
Terrell","15",".08%","100.00%","","","","15",".07%"
"136
Thomas","96",".53%","92.31%","8",".36%","7.69%","104",".51%"
"137
Tift","76",".42%","96.20%","3",".14%","3.80%","79",".39%"
"138
Toombs","56",".31%","82.35%","12",".54%","17.65%","68",".33%"
"139
Towns","12",".07%","80.00%","3",".14%","20.00%","15",".07%"
"140
Treutlen","19",".10%","95.00%","1",".05%","5.00%","20",".10%"
"141
Troup","269","1.48%","86.22%","43","1.95%","13.78%","312","1.53%"
"142
Turner","13",".07%","86.67%","2",".09%","13.33%","15",".07%"
"143
Twiggs","16",".09%","84.21%","3",".14%","15.79%","19",".09%"
"144
Union","32",".18%","94.12%","2",".09%","5.88%","34",".17%"
"145
Upson","104",".57%","84.55%","19",".86%","15.45%","123",".60%"
"146
Walker","134",".74%","87.58%","19",".86%","12.42%","153",".75%"
"147
Walton","132",".72%","89.80%","15",".68%","10.20%","147",".72%"
"148
Ware","94",".52%","88.68%","12",".54%","11.32%","106",".52%"
"149
Warren","10",".05%","100.00%","","","","10",".05%"
"150
Washington","41",".23%","97.62%","1",".05%","2.38%","42",".21%"
"151
Wayne","68",".37%","87.18%","10",".45%","12.82%","78",".38%"
"152
Webster","7",".04%","87.50%","1",".05%","12.50%","8",".04%"
