"County of Conviction","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"000
Unknown","43",".28%","89.58%","5",".26%","10.42%","48",".28%"
"001
Appling County","26",".17%","92.86%","2",".10%","7.14%","28",".16%"
"002
Atkinson County","14",".09%","93.33%","1",".05%","6.67%","15",".09%"
"003
Bacon County","25",".16%","86.21%","4",".21%","13.79%","29",".17%"
"004
Baker County","2",".01%","100.00%","","","","2",".01%"
"005
Baldwin County","86",".56%","95.56%","4",".21%","4.44%","90",".52%"
"006
Banks County","14",".09%","87.50%","2",".10%","12.50%","16",".09%"
"007
Barrow County","88",".57%","79.28%","23","1.18%","20.72%","111",".64%"
"008
Bartow County","230","1.50%","83.64%","45","2.32%","16.36%","275","1.59%"
"009
Ben Hill County","59",".38%","83.10%","12",".62%","16.90%","71",".41%"
"010
Berrien County","30",".20%","93.75%","2",".10%","6.25%","32",".19%"
"011
Bibb County","267","1.74%","89.60%","31","1.60%","10.40%","298","1.73%"
"012
Bleckley County","22",".14%","88.00%","3",".15%","12.00%","25",".14%"
"013
Brantley County","30",".20%","90.91%","3",".15%","9.09%","33",".19%"
"014
Brooks County","19",".12%","95.00%","1",".05%","5.00%","20",".12%"
"015
Bryan County","28",".18%","93.33%","2",".10%","6.67%","30",".17%"
"016
Bulloch County","159","1.04%","91.91%","14",".72%","8.09%","173","1.00%"
"017
Burke County","52",".34%","91.23%","5",".26%","8.77%","57",".33%"
"018
Butts County","38",".25%","95.00%","2",".10%","5.00%","40",".23%"
"019
Calhoun County","5",".03%","100.00%","","","","5",".03%"
"020
Camden County","49",".32%","94.23%","3",".15%","5.77%","52",".30%"
"021
Candler County","29",".19%","87.88%","4",".21%","12.12%","33",".19%"
"022
Carroll County","213","1.39%","91.03%","21","1.08%","8.97%","234","1.36%"
"023
Catoosa County","118",".77%","81.38%","27","1.39%","18.62%","145",".84%"
"024
Charlton County","25",".16%","96.15%","1",".05%","3.85%","26",".15%"
"025
Chatham County","623","4.06%","94.11%","39","2.01%","5.89%","662","3.83%"
"026
Chattahoochee County","8",".05%","80.00%","2",".10%","20.00%","10",".06%"
"027
Chattooga County","92",".60%","82.14%","20","1.03%","17.86%","112",".65%"
"028
Cherokee County","187","1.22%","82.74%","39","2.01%","17.26%","226","1.31%"
"029
Clarke County","188","1.23%","90.82%","19",".98%","9.18%","207","1.20%"
"030
Clay County","6",".04%","85.71%","1",".05%","14.29%","7",".04%"
"031
Clayton County","448","2.92%","92.37%","37","1.91%","7.63%","485","2.81%"
"032
Clinch County","10",".07%","90.91%","1",".05%","9.09%","11",".06%"
"033
Cobb County","938","6.12%","85.98%","153","7.88%","14.02%","1,091","6.32%"
"034
Coffee County","79",".52%","90.80%","8",".41%","9.20%","87",".50%"
"035
Colquitt County","52",".34%","89.66%","6",".31%","10.34%","58",".34%"
"036
Columbia County","146",".95%","86.39%","23","1.18%","13.61%","169",".98%"
"037
Cook County","39",".25%","97.50%","1",".05%","2.50%","40",".23%"
