"County of Conviction","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"115
Polk","37",".21%","88.10%","5",".27%","11.90%","42",".22%"
"116
Pulaski","36",".21%","90.00%","4",".22%","10.00%","40",".21%"
"117
Putnam","49",".28%","87.50%","7",".38%","12.50%","56",".29%"
"118
Quitman","1",".01%","100.00%","","","","1",".01%"
"119
Rabun","38",".22%","86.36%","6",".33%","13.64%","44",".23%"
"120
Randolph","16",".09%","100.00%","","","","16",".08%"
"121
Richmond","637","3.66%","92.19%","54","2.93%","7.81%","691","3.59%"
"122
Rockdale","205","1.18%","90.31%","22","1.19%","9.69%","227","1.18%"
"123
Schley","10",".06%","90.91%","1",".05%","9.09%","11",".06%"
"124
Screven","38",".22%","88.37%","5",".27%","11.63%","43",".22%"
"125
Seminole","27",".16%","90.00%","3",".16%","10.00%","30",".16%"
"126
Spalding","242","1.39%","88.97%","30","1.63%","11.03%","272","1.41%"
"127
Stephens","92",".53%","89.32%","11",".60%","10.68%","103",".54%"
"128
Stewart","12",".07%","100.00%","","","","12",".06%"
"129
Sumter","103",".59%","94.50%","6",".33%","5.50%","109",".57%"
"130
Talbot","17",".10%","94.44%","1",".05%","5.56%","18",".09%"
"131
Taliaferro","7",".04%","77.78%","2",".11%","22.22%","9",".05%"
"132
Tattnall","57",".33%","95.00%","3",".16%","5.00%","60",".31%"
"133
Taylor","18",".10%","94.74%","1",".05%","5.26%","19",".10%"
"134
Telfair","45",".26%","86.54%","7",".38%","13.46%","52",".27%"
"135
Terrell","14",".08%","93.33%","1",".05%","6.67%","15",".08%"
"136
Thomas","93",".53%","96.88%","3",".16%","3.13%","96",".50%"
"137
Tift","63",".36%","94.03%","4",".22%","5.97%","67",".35%"
"138
Toombs","86",".49%","91.49%","8",".43%","8.51%","94",".49%"
"139
Towns","17",".10%","94.44%","1",".05%","5.56%","18",".09%"
"140
Treutlen","25",".14%","89.29%","3",".16%","10.71%","28",".15%"
"141
Troup","248","1.43%","88.89%","31","1.68%","11.11%","279","1.45%"
"142
Turner","8",".05%","72.73%","3",".16%","27.27%","11",".06%"
"143
Twiggs","17",".10%","85.00%","3",".16%","15.00%","20",".10%"
"144
Union","20",".11%","86.96%","3",".16%","13.04%","23",".12%"
"145
Upson","108",".62%","93.91%","7",".38%","6.09%","115",".60%"
"146
Walker","138",".79%","84.66%","25","1.36%","15.34%","163",".85%"
"147
Walton","144",".83%","94.74%","8",".43%","5.26%","152",".79%"
"148
Ware","87",".50%","91.58%","8",".43%","8.42%","95",".49%"
"149
Warren","12",".07%","85.71%","2",".11%","14.29%","14",".07%"
"150
Washington","35",".20%","97.22%","1",".05%","2.78%","36",".19%"
"151
Wayne","57",".33%","93.44%","4",".22%","6.56%","61",".32%"
"152
Webster","5",".03%","100.00%","","","","5",".03%"
