"County of Conviction","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"076
Houston County","192","1.09%","88.07%","26","1.20%","11.93%","218","1.10%"
"077
Irwin County","18",".10%","90.00%","2",".09%","10.00%","20",".10%"
"078
Jackson County","86",".49%","85.15%","15",".69%","14.85%","101",".51%"
"079
Jasper County","15",".09%","75.00%","5",".23%","25.00%","20",".10%"
"080
Jeff Davis County","23",".13%","88.46%","3",".14%","11.54%","26",".13%"
"081
Jefferson County","50",".28%","92.59%","4",".18%","7.41%","54",".27%"
"082
Jenkins County","24",".14%","96.00%","1",".05%","4.00%","25",".13%"
"083
Johnson County","14",".08%","93.33%","1",".05%","6.67%","15",".08%"
"084
Jones County","77",".44%","73.33%","28","1.29%","26.67%","105",".53%"
"085
Lamar County","29",".16%","96.67%","1",".05%","3.33%","30",".15%"
"086
Lanier County","11",".06%","91.67%","1",".05%","8.33%","12",".06%"
"087
Laurens County","135",".77%","92.47%","11",".51%","7.53%","146",".74%"
"088
Lee County","22",".12%","88.00%","3",".14%","12.00%","25",".13%"
"089
Liberty County","118",".67%","95.16%","6",".28%","4.84%","124",".63%"
"090
Lincoln County","12",".07%","85.71%","2",".09%","14.29%","14",".07%"
"091
Long County","29",".16%","100.00%","","","","29",".15%"
"092
Lowndes County","146",".83%","91.82%","13",".60%","8.18%","159",".80%"
"093
Lumpkin County","36",".20%","76.60%","11",".51%","23.40%","47",".24%"
"094
Macon County","17",".10%","85.00%","3",".14%","15.00%","20",".10%"
"095
Madison County","39",".22%","88.64%","5",".23%","11.36%","44",".22%"
"096
Marion County","8",".05%","100.00%","","","","8",".04%"
"097
Mcduffie County","51",".29%","98.08%","1",".05%","1.92%","52",".26%"
"098
Mcintosh County","25",".14%","75.76%","8",".37%","24.24%","33",".17%"
"099
Meriwether County","56",".32%","94.92%","3",".14%","5.08%","59",".30%"
"100
Miller County","15",".09%","100.00%","","","","15",".08%"
"101
Mitchell County","57",".32%","87.69%","8",".37%","12.31%","65",".33%"
"102
Monroe County","65",".37%","90.28%","7",".32%","9.72%","72",".36%"
"103
Montgomery County","18",".10%","100.00%","","","","18",".09%"
"104
Morgan County","60",".34%","90.91%","6",".28%","9.09%","66",".33%"
"105
Murray County","65",".37%","89.04%","8",".37%","10.96%","73",".37%"
"106
Muscogee County","378","2.14%","92.42%","31","1.43%","7.58%","409","2.07%"
"107
Newton County","246","1.39%","85.12%","43","1.99%","14.88%","289","1.46%"
"108
Oconee County","20",".11%","95.24%","1",".05%","4.76%","21",".11%"
"109
Oglethorpe County","21",".12%","95.45%","1",".05%","4.55%","22",".11%"
"110
Paulding County","99",".56%","85.34%","17",".79%","14.66%","116",".59%"
"111
Peach County","30",".17%","93.75%","2",".09%","6.25%","32",".16%"
"112
Pickens County","36",".20%","90.00%","4",".18%","10.00%","40",".20%"
"113
Pierce County","23",".13%","92.00%","2",".09%","8.00%","25",".13%"
