"County of Conviction","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"115
Polk County","62",".38%","91.18%","6",".27%","8.82%","68",".37%"
"116
Pulaski County","23",".14%","100.00%","","","","23",".12%"
"117
Putnam County","48",".29%","85.71%","8",".36%","14.29%","56",".30%"
"118
Quitman County","8",".05%","100.00%","","","","8",".04%"
"119
Rabun County","22",".13%","95.65%","1",".05%","4.35%","23",".12%"
"120
Randolph County","20",".12%","90.91%","2",".09%","9.09%","22",".12%"
"121
Richmond County","566","3.47%","88.85%","71","3.23%","11.15%","637","3.44%"
"122
Rockdale County","174","1.07%","87.88%","24","1.09%","12.12%","198","1.07%"
"123
Schley County","5",".03%","71.43%","2",".09%","28.57%","7",".04%"
"124
Screven County","33",".20%","94.29%","2",".09%","5.71%","35",".19%"
"125
Seminole County","19",".12%","76.00%","6",".27%","24.00%","25",".13%"
"126
Spalding County","197","1.21%","87.95%","27","1.23%","12.05%","224","1.21%"
"127
Stephens County","66",".40%","85.71%","11",".50%","14.29%","77",".42%"
"128
Stewart County","12",".07%","100.00%","","","","12",".06%"
"129
Sumter County","50",".31%","89.29%","6",".27%","10.71%","56",".30%"
"130
Talbot County","11",".07%","84.62%","2",".09%","15.38%","13",".07%"
"131
Taliaferro County","7",".04%","100.00%","","","","7",".04%"
"132
Tattnall County","47",".29%","85.45%","8",".36%","14.55%","55",".30%"
"133
Taylor County","22",".13%","84.62%","4",".18%","15.38%","26",".14%"
"134
Telfair County","33",".20%","97.06%","1",".05%","2.94%","34",".18%"
"135
Terrell County","15",".09%","78.95%","4",".18%","21.05%","19",".10%"
"136
Thomas County","56",".34%","87.50%","8",".36%","12.50%","64",".35%"
"137
Tift County","90",".55%","90.00%","10",".46%","10.00%","100",".54%"
"138
Toombs County","89",".54%","88.12%","12",".55%","11.88%","101",".55%"
"139
Towns County","14",".09%","70.00%","6",".27%","30.00%","20",".11%"
"140
Treutlen County","19",".12%","86.36%","3",".14%","13.64%","22",".12%"
"141
Troup County","214","1.31%","82.31%","46","2.09%","17.69%","260","1.40%"
"142
Turner County","7",".04%","87.50%","1",".05%","12.50%","8",".04%"
"143
Twiggs County","13",".08%","92.86%","1",".05%","7.14%","14",".08%"
"144
Union County","35",".21%","85.37%","6",".27%","14.63%","41",".22%"
"145
Upson County","75",".46%","91.46%","7",".32%","8.54%","82",".44%"
"146
Walker County","141",".86%","84.43%","26","1.18%","15.57%","167",".90%"
"147
Walton County","212","1.30%","88.70%","27","1.23%","11.30%","239","1.29%"
"148
Ware County","125",".77%","89.93%","14",".64%","10.07%","139",".75%"
"149
Warren County","8",".05%","100.00%","","","","8",".04%"
"150
Washington County","37",".23%","86.05%","6",".27%","13.95%","43",".23%"
"151
Wayne County","45",".28%","95.74%","2",".09%","4.26%","47",".25%"
"152
Webster County","1",".01%","50.00%","1",".05%","50.00%","2",".01%"
