"County of Conviction","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"054   Evans County","26","0.21%","86.67%","4","0.25%","13.33%","30","0.22%"
"055   Fannin County","22","0.18%","91.67%","2","0.12%","8.33%","24","0.17%"
"056   Fayette County","128","1.06%","86.49%","20","1.25%","13.51%","148","1.08%"
"057   Floyd County","243","2.01%","84.67%","44","2.74%","15.33%","287","2.09%"
"058   Forsyth County","111","0.92%","86.72%","17","1.06%","13.28%","128","0.93%"
"059   Franklin County","46","0.38%","79.31%","12","0.75%","20.69%","58","0.42%"
"060   Fulton County","872","7.2%","93.76%","58","3.61%","6.24%","930","6.78%"
"061   Gilmer County","23","0.19%","76.67%","7","0.44%","23.33%","30","0.22%"
"062   Glascock County","3","0.02%","100.0%","","","","3","0.02%"
"063   Glynn County","157","1.3%","90.23%","17","1.06%","9.77%","174","1.27%"
"064   Gordon County","138","1.14%","80.7%","33","2.05%","19.3%","171","1.25%"
"065   Grady County","51","0.42%","85.0%","9","0.56%","15.0%","60","0.44%"
"066   Greene County","31","0.26%","75.61%","10","0.62%","24.39%","41","0.3%"
"067   Gwinnett County","650","5.36%","86.55%","101","6.29%","13.45%","751","5.47%"
"068   Habersham County","31","0.26%","79.49%","8","0.5%","20.51%","39","0.28%"
"069   Hall County","155","1.28%","92.81%","12","0.75%","7.19%","167","1.22%"
"070   Hancock County","9","0.07%","100.0%","","","","9","0.07%"
"071   Haralson County","52","0.43%","80.0%","13","0.81%","20.0%","65","0.47%"
"072   Harris County","24","0.2%","88.89%","3","0.19%","11.11%","27","0.2%"
"073   Hart County","48","0.4%","92.31%","4","0.25%","7.69%","52","0.38%"
"074   Heard County","16","0.13%","76.19%","5","0.31%","23.81%","21","0.15%"
"075   Henry County","217","1.79%","87.15%","32","1.99%","12.85%","249","1.81%"
"076   Houston County","221","1.82%","84.03%","42","2.62%","15.97%","263","1.92%"
"077   Irwin County","21","0.17%","95.45%","1","0.06%","4.55%","22","0.16%"
"078   Jackson County","79","0.65%","86.81%","12","0.75%","13.19%","91","0.66%"
"079   Jasper County","21","0.17%","95.45%","1","0.06%","4.55%","22","0.16%"
"080   Jeff Davis County","24","0.2%","96.0%","1","0.06%","4.0%","25","0.18%"
