"County of Conviction","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"116
Pulaski","27",".14%","81.82%","6",".23%","18.18%","33",".15%"
"117
Putnam","33",".17%","89.19%","4",".15%","10.81%","37",".17%"
"118
Quitman","6",".03%","85.71%","1",".04%","14.29%","7",".03%"
"119
Rabun","30",".16%","83.33%","6",".23%","16.67%","36",".17%"
"120
Randolph","14",".07%","100.00%","","","","14",".07%"
"121
Richmond","635","3.36%","89.69%","73","2.79%","10.31%","708","3.29%"
"122
Rockdale","200","1.06%","78.43%","55","2.11%","21.57%","255","1.19%"
"123
Schley","9",".05%","100.00%","","","","9",".04%"
"124
Screven","49",".26%","92.45%","4",".15%","7.55%","53",".25%"
"125
Seminole","15",".08%","88.24%","2",".08%","11.76%","17",".08%"
"126
Spalding","242","1.28%","78.83%","65","2.49%","21.17%","307","1.43%"
"127
Stephens","76",".40%","86.36%","12",".46%","13.64%","88",".41%"
"128
Stewart","9",".05%","100.00%","","","","9",".04%"
"129
Sumter","72",".38%","85.71%","12",".46%","14.29%","84",".39%"
"130
Talbot","8",".04%","88.89%","1",".04%","11.11%","9",".04%"
"131
Taliaferro","6",".03%","100.00%","","","","6",".03%"
"132
Tattnall","58",".31%","92.06%","5",".19%","7.94%","63",".29%"
"133
Taylor","36",".19%","94.74%","2",".08%","5.26%","38",".18%"
"134
Telfair","57",".30%","85.07%","10",".38%","14.93%","67",".31%"
"135
Terrell","23",".12%","95.83%","1",".04%","4.17%","24",".11%"
"136
Thomas","108",".57%","88.52%","14",".54%","11.48%","122",".57%"
"137
Tift","73",".39%","92.41%","6",".23%","7.59%","79",".37%"
"138
Toombs","49",".26%","85.96%","8",".31%","14.04%","57",".27%"
"139
Towns","21",".11%","80.77%","5",".19%","19.23%","26",".12%"
"140
Treutlen","33",".17%","97.06%","1",".04%","2.94%","34",".16%"
"141
Troup","360","1.91%","83.14%","73","2.79%","16.86%","433","2.01%"
"142
Turner","10",".05%","83.33%","2",".08%","16.67%","12",".06%"
"143
Twiggs","17",".09%","94.44%","1",".04%","5.56%","18",".08%"
"144
Union","19",".10%","100.00%","","","","19",".09%"
"145
Upson","159",".84%","85.03%","28","1.07%","14.97%","187",".87%"
"146
Walker","145",".77%","82.86%","30","1.15%","17.14%","175",".81%"
"147
Walton","149",".79%","87.65%","21",".80%","12.35%","170",".79%"
"148
Ware","97",".51%","79.51%","25",".96%","20.49%","122",".57%"
"149
Warren","12",".06%","92.31%","1",".04%","7.69%","13",".06%"
"150
Washington","31",".16%","93.94%","2",".08%","6.06%","33",".15%"
"151
Wayne","79",".42%","87.78%","11",".42%","12.22%","90",".42%"
"152
Webster","4",".02%","100.00%","","","","4",".02%"
"153
Wheeler","8",".04%","72.73%","3",".11%","27.27%","11",".05%"
