"County of Conviction","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"114
Pike County","17",".11%","100.00%","","","","17",".10%"
"115
Polk County","54",".35%","88.52%","7",".35%","11.48%","61",".35%"
"116
Pulaski County","20",".13%","90.91%","2",".10%","9.09%","22",".13%"
"117
Putnam County","42",".28%","80.77%","10",".51%","19.23%","52",".30%"
"118
Quitman County","9",".06%","100.00%","","","","9",".05%"
"119
Rabun County","18",".12%","81.82%","4",".20%","18.18%","22",".13%"
"120
Randolph County","11",".07%","100.00%","","","","11",".06%"
"121
Richmond County","528","3.46%","88.44%","69","3.49%","11.56%","597","3.46%"
"122
Rockdale County","175","1.15%","88.38%","23","1.16%","11.62%","198","1.15%"
"123
Schley County","8",".05%","80.00%","2",".10%","20.00%","10",".06%"
"124
Screven County","22",".14%","88.00%","3",".15%","12.00%","25",".15%"
"125
Seminole County","17",".11%","70.83%","7",".35%","29.17%","24",".14%"
"126
Spalding County","178","1.17%","89.90%","20","1.01%","10.10%","198","1.15%"
"127
Stephens County","72",".47%","81.82%","16",".81%","18.18%","88",".51%"
"128
Stewart County","8",".05%","100.00%","","","","8",".05%"
"129
Sumter County","47",".31%","92.16%","4",".20%","7.84%","51",".30%"
"130
Talbot County","8",".05%","88.89%","1",".05%","11.11%","9",".05%"
"131
Taliaferro County","4",".03%","100.00%","","","","4",".02%"
"132
Tattnall County","62",".41%","87.32%","9",".46%","12.68%","71",".41%"
"133
Taylor County","20",".13%","83.33%","4",".20%","16.67%","24",".14%"
"134
Telfair County","25",".16%","96.15%","1",".05%","3.85%","26",".15%"
"135
Terrell County","20",".13%","83.33%","4",".20%","16.67%","24",".14%"
"136
Thomas County","48",".31%","92.31%","4",".20%","7.69%","52",".30%"
"137
Tift County","70",".46%","92.11%","6",".30%","7.89%","76",".44%"
"138
Toombs County","92",".60%","88.46%","12",".61%","11.54%","104",".60%"
"139
Towns County","28",".18%","84.85%","5",".25%","15.15%","33",".19%"
"140
Treutlen County","28",".18%","93.33%","2",".10%","6.67%","30",".17%"
"141
Troup County","213","1.40%","84.52%","39","1.97%","15.48%","252","1.46%"
"142
Turner County","14",".09%","93.33%","1",".05%","6.67%","15",".09%"
"143
Twiggs County","13",".09%","92.86%","1",".05%","7.14%","14",".08%"
"144
Union County","44",".29%","81.48%","10",".51%","18.52%","54",".31%"
"145
Upson County","73",".48%","90.12%","8",".40%","9.88%","81",".47%"
"146
Walker County","147",".96%","88.02%","20","1.01%","11.98%","167",".97%"
"147
Walton County","196","1.28%","88.29%","26","1.32%","11.71%","222","1.29%"
"148
Ware County","95",".62%","89.62%","11",".56%","10.38%","106",".61%"
"149
Warren County","10",".07%","90.91%","1",".05%","9.09%","11",".06%"
"150
Washington County","48",".31%","85.71%","8",".40%","14.29%","56",".32%"
"151
Wayne County","58",".38%","98.31%","1",".05%","1.69%","59",".34%"
