"County of Conviction","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"077
Irwin County","25",".15%","92.59%","2",".09%","7.41%","27",".15%"
"078
Jackson County","101",".62%","84.17%","19",".87%","15.83%","120",".65%"
"079
Jasper County","15",".09%","88.24%","2",".09%","11.76%","17",".09%"
"080
Jeff Davis County","35",".21%","92.11%","3",".14%","7.89%","38",".21%"
"081
Jefferson County","37",".23%","100.00%","","","","37",".20%"
"082
Jenkins County","21",".13%","95.45%","1",".05%","4.55%","22",".12%"
"083
Johnson County","7",".04%","100.00%","","","","7",".04%"
"084
Jones County","85",".52%","80.95%","20",".91%","19.05%","105",".57%"
"085
Lamar County","32",".20%","86.49%","5",".23%","13.51%","37",".20%"
"086
Lanier County","17",".10%","94.44%","1",".05%","5.56%","18",".10%"
"087
Laurens County","84",".51%","95.45%","4",".18%","4.55%","88",".47%"
"088
Lee County","25",".15%","89.29%","3",".14%","10.71%","28",".15%"
"089
Liberty County","92",".56%","93.88%","6",".27%","6.12%","98",".53%"
"090
Lincoln County","9",".06%","81.82%","2",".09%","18.18%","11",".06%"
"091
Long County","24",".15%","96.00%","1",".05%","4.00%","25",".13%"
"092
Lowndes County","153",".94%","91.07%","15",".68%","8.93%","168",".91%"
"093
Lumpkin County","31",".19%","83.78%","6",".27%","16.22%","37",".20%"
"094
Macon County","12",".07%","100.00%","","","","12",".06%"
"095
Madison County","58",".36%","86.57%","9",".41%","13.43%","67",".36%"
"096
Marion County","6",".04%","85.71%","1",".05%","14.29%","7",".04%"
"097
Mcduffie County","44",".27%","86.27%","7",".32%","13.73%","51",".28%"
"098
Mcintosh County","18",".11%","94.74%","1",".05%","5.26%","19",".10%"
"099
Meriwether County","72",".44%","87.80%","10",".46%","12.20%","82",".44%"
"100
Miller County","13",".08%","76.47%","4",".18%","23.53%","17",".09%"
"101
Mitchell County","44",".27%","95.65%","2",".09%","4.35%","46",".25%"
"102
Monroe County","46",".28%","90.20%","5",".23%","9.80%","51",".28%"
"103
Montgomery County","18",".11%","85.71%","3",".14%","14.29%","21",".11%"
"104
Morgan County","48",".29%","94.12%","3",".14%","5.88%","51",".28%"
"105
Murray County","103",".63%","78.63%","28","1.28%","21.37%","131",".71%"
"106
Muscogee County","372","2.28%","91.63%","34","1.55%","8.37%","406","2.19%"
"107
Newton County","280","1.71%","84.85%","50","2.28%","15.15%","330","1.78%"
"108
Oconee County","19",".12%","90.48%","2",".09%","9.52%","21",".11%"
"109
Oglethorpe County","25",".15%","83.33%","5",".23%","16.67%","30",".16%"
"110
Paulding County","76",".47%","86.36%","12",".55%","13.64%","88",".47%"
"111
Peach County","47",".29%","92.16%","4",".18%","7.84%","51",".28%"
"112
Pickens County","41",".25%","85.42%","7",".32%","14.58%","48",".26%"
"113
Pierce County","41",".25%","89.13%","5",".23%","10.87%","46",".25%"
"114
Pike County","13",".08%","86.67%","2",".09%","13.33%","15",".08%"
