"County of Conviction","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"115
Polk","55",".28%","87.30%","8",".35%","12.70%","63",".29%"
"116
Pulaski","35",".18%","83.33%","7",".31%","16.67%","42",".19%"
"117
Putnam","47",".24%","85.45%","8",".35%","14.55%","55",".25%"
"118
Quitman","2",".01%","66.67%","1",".04%","33.33%","3",".01%"
"119
Rabun","26",".13%","78.79%","7",".31%","21.21%","33",".15%"
"120
Randolph","12",".06%","85.71%","2",".09%","14.29%","14",".06%"
"121
Richmond","515","2.65%","93.13%","38","1.68%","6.87%","553","2.55%"
"122
Rockdale","232","1.20%","86.25%","37","1.64%","13.75%","269","1.24%"
"123
Schley","17",".09%","100.00%","","","","17",".08%"
"124
Screven","28",".14%","80.00%","7",".31%","20.00%","35",".16%"
"125
Seminole","16",".08%","100.00%","","","","16",".07%"
"126
Spalding","225","1.16%","88.93%","28","1.24%","11.07%","253","1.17%"
"127
Stephens","92",".47%","88.46%","12",".53%","11.54%","104",".48%"
"128
Stewart","16",".08%","88.89%","2",".09%","11.11%","18",".08%"
"129
Sumter","85",".44%","98.84%","1",".04%","1.16%","86",".40%"
"130
Talbot","18",".09%","94.74%","1",".04%","5.26%","19",".09%"
"131
Taliaferro","9",".05%","100.00%","","","","9",".04%"
"132
Tattnall","56",".29%","90.32%","6",".27%","9.68%","62",".29%"
"133
Taylor","42",".22%","93.33%","3",".13%","6.67%","45",".21%"
"134
Telfair","52",".27%","89.66%","6",".27%","10.34%","58",".27%"
"135
Terrell","20",".10%","95.24%","1",".04%","4.76%","21",".10%"
"136
Thomas","89",".46%","89.90%","10",".44%","10.10%","99",".46%"
"137
Tift","90",".46%","92.78%","7",".31%","7.22%","97",".45%"
"138
Toombs","76",".39%","86.36%","12",".53%","13.64%","88",".41%"
"139
Towns","13",".07%","92.86%","1",".04%","7.14%","14",".06%"
"140
Treutlen","28",".14%","93.33%","2",".09%","6.67%","30",".14%"
"141
Troup","278","1.43%","86.07%","44","1.95%","13.62%","323","1.49%"
"142
Turner","13",".07%","86.67%","2",".09%","13.33%","15",".07%"
"143
Twiggs","30",".15%","83.33%","6",".27%","16.67%","36",".17%"
"144
Union","36",".19%","70.59%","15",".66%","29.41%","51",".24%"
"145
Upson","103",".53%","88.79%","13",".57%","11.21%","116",".54%"
"146
Walker","122",".63%","81.88%","27","1.19%","18.12%","149",".69%"
"147
Walton","192",".99%","84.96%","34","1.50%","15.04%","226","1.04%"
"148
Ware","105",".54%","92.92%","8",".35%","7.08%","113",".52%"
"149
Warren","15",".08%","88.24%","2",".09%","11.76%","17",".08%"
"150
Washington","26",".13%","86.67%","4",".18%","13.33%","30",".14%"
"151
Wayne","63",".32%","88.73%","8",".35%","11.27%","71",".33%"
"152
Webster","4",".02%","100.00%","","","","4",".02%"
