"County of Conviction","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"77
Irwin","17",".10%","100.00%","","","","17",".09%"
"78
Jackson","61",".37%","89.71%","7",".30%","10.29%","68",".37%"
"79
Jasper","13",".08%","86.67%","2",".09%","13.33%","15",".08%"
"80
Jeff Davis","40",".25%","93.02%","3",".13%","6.98%","43",".23%"
"81
Jefferson","38",".23%","97.44%","1",".04%","2.56%","39",".21%"
"82
Jenkins","21",".13%","100.00%","","","","21",".11%"
"83
Johnson","16",".10%","94.12%","1",".04%","5.88%","17",".09%"
"84
Jones","60",".37%","95.24%","3",".13%","4.76%","63",".34%"
"85
Lamar","18",".11%","90.00%","2",".09%","10.00%","20",".11%"
"86
Lanier","16",".10%","88.89%","2",".09%","11.11%","18",".10%"
"87
Laurens","98",".60%","89.91%","11",".47%","10.09%","109",".59%"
"88
Lee","25",".15%","89.29%","3",".13%","10.71%","28",".15%"
"89
Liberty","99",".61%","88.39%","13",".56%","11.61%","112",".60%"
"90
Lincoln","8",".05%","100.00%","","","","8",".04%"
"91
Long","19",".12%","82.61%","4",".17%","17.39%","23",".12%"
"92
Lowndes","127",".78%","84.67%","23",".99%","15.33%","150",".81%"
"93
Lumpkin","45",".28%","84.91%","8",".34%","15.09%","53",".28%"
"94
Macon","13",".08%","100.00%","","","","13",".07%"
"95
Madison","34",".21%","87.18%","5",".21%","12.82%","39",".21%"
"96
Marion","19",".12%","90.48%","2",".09%","9.52%","21",".11%"
"97
Mcduffie","58",".36%","93.55%","4",".17%","6.45%","62",".33%"
"98
Mcintosh","11",".07%","100.00%","","","","11",".06%"
"99
Meriwether","58",".36%","86.57%","9",".39%","13.43%","67",".36%"
"100
Miller","9",".06%","90.00%","1",".04%","10.00%","10",".05%"
"101
Mitchell","66",".41%","88.00%","9",".39%","12.00%","75",".40%"
"102
Monroe","37",".23%","90.24%","4",".17%","9.76%","41",".22%"
"103
Montgomery","20",".12%","80.00%","5",".21%","20.00%","25",".13%"
"104
Morgan","70",".43%","93.33%","5",".21%","6.67%","75",".40%"
"105
Murray","58",".36%","81.69%","13",".56%","18.31%","71",".38%"
"106
Muscogee","574","3.53%","89.55%","67","2.88%","10.45%","641","3.45%"
"107
Newton","221","1.36%","78.65%","60","2.58%","21.35%","281","1.51%"
"108
Oconee","10",".06%","100.00%","","","","10",".05%"
"109
Oglethorpe","22",".14%","84.62%","4",".17%","15.38%","26",".14%"
"110
Paulding","61",".37%","84.72%","11",".47%","15.28%","72",".39%"
"111
Peach","17",".10%","94.44%","1",".04%","5.56%","18",".10%"
"112
Pickens","26",".16%","81.25%","6",".26%","18.75%","32",".17%"
"113
Pierce","27",".17%","87.10%","4",".17%","12.90%","31",".17%"
"114
Pike","20",".12%","90.91%","2",".09%","9.09%","22",".12%"
