"County of Conviction","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"77
Irwin","21",".12%","100.00%","","","","21",".10%"
"78
Jackson","63",".35%","87.50%","9",".41%","12.50%","72",".35%"
"79
Jasper","24",".13%","88.89%","3",".14%","11.11%","27",".13%"
"80
Jeff Davis","26",".14%","92.86%","2",".09%","7.14%","28",".14%"
"81
Jefferson","32",".18%","91.43%","3",".14%","8.57%","35",".17%"
"82
Jenkins","18",".10%","94.74%","1",".05%","5.26%","19",".09%"
"83
Johnson","22",".12%","91.67%","2",".09%","8.33%","24",".12%"
"84
Jones","55",".30%","96.49%","2",".09%","3.51%","57",".28%"
"85
Lamar","29",".16%","93.55%","2",".09%","6.45%","31",".15%"
"86
Lanier","16",".09%","88.89%","2",".09%","11.11%","18",".09%"
"87
Laurens","132",".72%","91.03%","13",".59%","8.97%","145",".71%"
"88
Lee","22",".12%","95.65%","1",".05%","4.35%","23",".11%"
"89
Liberty","70",".38%","90.91%","7",".32%","9.09%","77",".38%"
"90
Lincoln","15",".08%","100.00%","","","","15",".07%"
"91
Long","29",".16%","96.67%","1",".05%","3.33%","30",".15%"
"92
Lowndes","248","1.36%","93.23%","18",".82%","6.77%","266","1.30%"
"93
Lumpkin","49",".27%","84.48%","9",".41%","15.52%","58",".28%"
"94
Macon","30",".16%","96.77%","1",".05%","3.23%","31",".15%"
"95
Madison","50",".27%","94.34%","3",".14%","5.66%","53",".26%"
"96
Marion","24",".13%","92.31%","2",".09%","7.69%","26",".13%"
"97
Mcduffie","65",".36%","94.20%","4",".18%","5.80%","69",".34%"
"98
Mcintosh","14",".08%","93.33%","1",".05%","6.67%","15",".07%"
"99
Meriwether","58",".32%","90.63%","6",".27%","9.38%","64",".31%"
"100
Miller","15",".08%","93.75%","1",".05%","6.25%","16",".08%"
"101
Mitchell","62",".34%","93.94%","4",".18%","6.06%","66",".32%"
"102
Monroe","69",".38%","92.00%","6",".27%","8.00%","75",".37%"
"103
Montgomery","15",".08%","88.24%","2",".09%","11.76%","17",".08%"
"104
Morgan","31",".17%","91.18%","3",".14%","8.82%","34",".17%"
"105
Murray","88",".48%","84.62%","16",".73%","15.38%","104",".51%"
"106
Muscogee","671","3.68%","90.68%","69","3.13%","9.32%","740","3.62%"
"107
Newton","268","1.47%","84.81%","48","2.18%","15.19%","316","1.55%"
"108
Oconee","13",".07%","86.67%","2",".09%","13.33%","15",".07%"
"109
Oglethorpe","22",".12%","95.65%","1",".05%","4.35%","23",".11%"
"110
Paulding","78",".43%","91.76%","7",".32%","8.24%","85",".42%"
"111
Peach","24",".13%","100.00%","","","","24",".12%"
"112
Pickens","30",".16%","83.33%","6",".27%","16.67%","36",".18%"
"113
Pierce","15",".08%","100.00%","","","","15",".07%"
"114
Pike","14",".08%","87.50%","2",".09%","12.50%","16",".08%"
