"County of Conviction","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"038
Coweta County","219","1.08%","89.02%","27","1.27%","10.98%","246","1.10%"
"039
Crawford County","7",".03%","100.00%","","","","7",".03%"
"040
Crisp County","85",".42%","90.43%","9",".42%","9.57%","94",".42%"
"041
Dade County","29",".14%","82.86%","6",".28%","17.14%","35",".16%"
"042
Dawson County","49",".24%","84.48%","9",".42%","15.52%","58",".26%"
"043
Decatur County","109",".54%","87.20%","16",".75%","12.80%","125",".56%"
"044
Dekalb County","1,347","6.63%","93.54%","93","4.36%","6.46%","1,440","6.42%"
"045
Dodge County","56",".28%","91.80%","5",".23%","8.20%","61",".27%"
"046
Dooly County","26",".13%","92.86%","2",".09%","7.14%","28",".12%"
"047
Dougherty County","389","1.92%","92.18%","33","1.55%","7.82%","422","1.88%"
"048
Douglas County","604","2.97%","87.16%","89","4.17%","12.84%","693","3.09%"
"049
Early County","23",".11%","92.00%","2",".09%","8.00%","25",".11%"
"050
Echols County","3",".01%","75.00%","1",".05%","25.00%","4",".02%"
"051
Effingham County","91",".45%","93.81%","6",".28%","6.19%","97",".43%"
"052
Elbert County","44",".22%","86.27%","7",".33%","13.73%","51",".23%"
"053
Emanuel County","41",".20%","93.18%","3",".14%","6.82%","44",".20%"
"054
Evans County","23",".11%","100.00%","","","","23",".10%"
"055
Fannin County","24",".12%","85.71%","4",".19%","14.29%","28",".12%"
"056
Fayette County","202",".99%","83.82%","39","1.83%","16.18%","241","1.07%"
"057
Floyd County","349","1.72%","85.33%","60","2.81%","14.67%","409","1.82%"
"058
Forsyth County","211","1.04%","86.83%","32","1.50%","13.17%","243","1.08%"
"059
Franklin County","44",".22%","91.67%","4",".19%","8.33%","48",".21%"
"060
Fulton County","1,419","6.99%","94.22%","87","4.08%","5.78%","1,506","6.71%"
"061
Gilmer County","47",".23%","94.00%","3",".14%","6.00%","50",".22%"
"062
Glascock County","6",".03%","100.00%","","","","6",".03%"
"063
Glynn County","137",".67%","95.14%","7",".33%","4.86%","144",".64%"
"064
Gordon County","157",".77%","83.96%","30","1.41%","16.04%","187",".83%"
"065
Grady County","81",".40%","96.43%","3",".14%","3.57%","84",".37%"
"066
Greene County","53",".26%","88.33%","7",".33%","11.67%","60",".27%"
"067
Gwinnett County","1,239","6.10%","91.04%","122","5.72%","8.96%","1,361","6.06%"
"068
Habersham County","38",".19%","95.00%","2",".09%","5.00%","40",".18%"
"069
Hall County","317","1.56%","86.85%","48","2.25%","13.15%","365","1.63%"
"070
Hancock County","9",".04%","81.82%","2",".09%","18.18%","11",".05%"
"071
Haralson County","34",".17%","87.18%","5",".23%","12.82%","39",".17%"
"072
Harris County","54",".27%","96.43%","2",".09%","3.57%","56",".25%"
"073
Hart County","44",".22%","95.65%","2",".09%","4.35%","46",".20%"
"074
Heard County","25",".12%","83.33%","5",".23%","16.67%","30",".13%"
"075
Henry County","278","1.37%","89.10%","34","1.59%","10.90%","312","1.39%"
