"County of Conviction","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"114 
Pike County","12",".10%","92.31%","1",".06%","7.69%","13",".10%"
"115 
Polk County","72",".60%","90.00%","8",".51%","10.00%","80",".59%"
"116 
Pulaski County","6",".05%","75.00%","2",".13%","25.00%","8",".06%"
"117 
Putnam County","35",".29%","89.74%","4",".25%","10.26%","39",".29%"
"119 
Rabun County","14",".12%","87.50%","2",".13%","12.50%","16",".12%"
"120 
Randolph County","7",".06%","77.78%","2",".13%","22.22%","9",".07%"
"121 
Richmond County","338","2.81%","88.48%","44","2.80%","11.52%","382","2.81%"
"122 
Rockdale County","163","1.36%","88.59%","21","1.34%","11.41%","184","1.35%"
"123 
Schley County","6",".05%","100.00%","","","","6",".04%"
"124 
Screven County","37",".31%","94.87%","2",".13%","5.13%","39",".29%"
"125 
Seminole County","26",".22%","96.30%","1",".06%","3.70%","27",".20%"
"126 
Spalding County","155","1.29%","91.18%","15",".95%","8.82%","170","1.25%"
"127 
Stephens County","31",".26%","91.18%","3",".19%","8.82%","34",".25%"
"128 
Stewart County","6",".05%","100.00%","","","","6",".04%"
"129 
Sumter County","51",".42%","85.00%","9",".57%","15.00%","60",".44%"
"130 
Talbot County","1",".01%","100.00%","","","","1",".01%"
"131 
Taliaferro County","8",".07%","100.00%","","","","8",".06%"
"132 
Tattnall County","41",".34%","70.69%","17","1.08%","29.31%","58",".43%"
"133 
Taylor County","10",".08%","100.00%","","","","10",".07%"
"134 
Telfair County","27",".22%","87.10%","4",".25%","12.90%","31",".23%"
"135 
Terrell County","13",".11%","92.86%","1",".06%","7.14%","14",".10%"
"136 
Thomas County","47",".39%","95.92%","2",".13%","4.08%","49",".36%"
"137 
Tift County","76",".63%","96.20%","3",".19%","3.80%","79",".58%"
"138 
Toombs County","53",".44%","84.13%","10",".64%","15.87%","63",".46%"
"139 
Towns County","23",".19%","71.88%","9",".57%","28.13%","32",".24%"
"140 
Treutlen County","17",".14%","70.83%","7",".45%","29.17%","24",".18%"
"141 
Troup County","142","1.18%","87.12%","21","1.34%","12.88%","163","1.20%"
"142 
Turner County","15",".12%","93.75%","1",".06%","6.25%","16",".12%"
"143 
Twiggs County","10",".08%","90.91%","1",".06%","9.09%","11",".08%"
"144 
Union County","29",".24%","80.56%","7",".45%","19.44%","36",".27%"
"145 
Upson County","42",".35%","84.00%","8",".51%","16.00%","50",".37%"
"146 
Walker County","141","1.17%","84.43%","26","1.65%","15.57%","167","1.23%"
"147 
Walton County","252","2.10%","85.71%","42","2.67%","14.29%","294","2.16%"
"148 
Ware County","89",".74%","89.00%","11",".70%","11.00%","100",".74%"
"149 
Warren County","4",".03%","100.00%","","","","4",".03%"
"150 
Washington County","44",".37%","88.00%","6",".38%","12.00%","50",".37%"
"151 
Wayne County","53",".44%","85.48%","9",".57%","14.52%","62",".46%"
"152 
Webster County","2",".02%","100.00%","","","","2",".01%"
