"County of Conviction","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"038
Coweta County","201","1.16%","90.95%","20","1.02%","9.05%","221","1.14%"
"039
Crawford County","11",".06%","91.67%","1",".05%","8.33%","12",".06%"
"040
Crisp County","71",".41%","85.54%","12",".61%","14.46%","83",".43%"
"041
Dade County","44",".25%","84.62%","8",".41%","15.38%","52",".27%"
"042
Dawson County","49",".28%","83.05%","10",".51%","16.95%","59",".31%"
"043
Decatur County","69",".40%","84.15%","13",".66%","15.85%","82",".42%"
"044
Dekalb County","953","5.49%","92.08%","82","4.16%","7.92%","1,035","5.36%"
"045
Dodge County","50",".29%","86.21%","8",".41%","13.79%","58",".30%"
"046
Dooly County","28",".16%","96.55%","1",".05%","3.45%","29",".15%"
"047
Dougherty County","337","1.94%","91.08%","33","1.68%","8.92%","370","1.92%"
"048
Douglas County","477","2.75%","85.33%","82","4.16%","14.67%","559","2.89%"
"049
Early County","23",".13%","95.83%","1",".05%","4.17%","24",".12%"
"050
Echols County","2",".01%","100.00%","","","","2",".01%"
"051
Effingham County","39",".22%","88.64%","5",".25%","11.36%","44",".23%"
"052
Elbert County","37",".21%","84.09%","7",".36%","15.91%","44",".23%"
"053
Emanuel County","45",".26%","97.83%","1",".05%","2.17%","46",".24%"
"054
Evans County","22",".13%","95.65%","1",".05%","4.35%","23",".12%"
"055
Fannin County","35",".20%","94.59%","2",".10%","5.41%","37",".19%"
"056
Fayette County","132",".76%","89.80%","15",".76%","10.20%","147",".76%"
"057
Floyd County","296","1.71%","84.81%","53","2.69%","15.19%","349","1.81%"
"058
Forsyth County","142",".82%","83.04%","29","1.47%","16.96%","171",".89%"
"059
Franklin County","53",".31%","85.48%","9",".46%","14.52%","62",".32%"
"060
Fulton County","1,434","8.27%","95.66%","65","3.30%","4.34%","1,499","7.76%"
"061
Gilmer County","52",".30%","82.54%","11",".56%","17.46%","63",".33%"
"062
Glascock County","2",".01%","100.00%","","","","2",".01%"
"063
Glynn County","93",".54%","89.42%","11",".56%","10.58%","104",".54%"
"064
Gordon County","123",".71%","87.23%","18",".91%","12.77%","141",".73%"
"065
Grady County","48",".28%","88.89%","6",".30%","11.11%","54",".28%"
"066
Greene County","64",".37%","87.67%","9",".46%","12.33%","73",".38%"
"067
Gwinnett County","977","5.63%","88.58%","126","6.40%","11.42%","1,103","5.71%"
"068
Habersham County","37",".21%","90.24%","4",".20%","9.76%","41",".21%"
"069
Hall County","266","1.53%","89.86%","30","1.52%","10.14%","296","1.53%"
"070
Hancock County","10",".06%","90.91%","1",".05%","9.09%","11",".06%"
"071
Haralson County","39",".22%","88.64%","5",".25%","11.36%","44",".23%"
"072
Harris County","44",".25%","89.80%","5",".25%","10.20%","49",".25%"
"073
Hart County","43",".25%","89.58%","5",".25%","10.42%","48",".25%"
"074
Heard County","30",".17%","88.24%","4",".20%","11.76%","34",".18%"
"075
Henry County","236","1.36%","87.08%","35","1.78%","12.92%","271","1.40%"
