"County of Conviction","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"115
Polk","43",".23%","91.49%","4",".19%","8.51%","47",".22%"
"116
Pulaski","20",".11%","90.91%","2",".09%","9.09%","22",".10%"
"117
Putnam","69",".36%","97.18%","2",".09%","2.82%","71",".34%"
"118
Quitman","2",".01%","66.67%","1",".05%","33.33%","3",".01%"
"119
Rabun","16",".08%","80.00%","4",".19%","20.00%","20",".09%"
"120
Randolph","13",".07%","76.47%","4",".19%","23.53%","17",".08%"
"121
Richmond","589","3.11%","92.61%","47","2.20%","7.39%","636","3.02%"
"122
Rockdale","218","1.15%","87.20%","32","1.50%","12.80%","250","1.19%"
"123
Schley","9",".05%","100.00%","","","","9",".04%"
"124
Screven","31",".16%","81.58%","7",".33%","18.42%","38",".18%"
"125
Seminole","37",".20%","90.24%","4",".19%","9.76%","41",".19%"
"126
Spalding","273","1.44%","87.50%","39","1.82%","12.50%","312","1.48%"
"127
Stephens","74",".39%","85.06%","13",".61%","14.94%","87",".41%"
"128
Stewart","9",".05%","90.00%","1",".05%","10.00%","10",".05%"
"129
Sumter","96",".51%","95.05%","5",".23%","4.95%","101",".48%"
"130
Talbot","8",".04%","88.89%","1",".05%","11.11%","9",".04%"
"131
Taliaferro","10",".05%","100.00%","","","","10",".05%"
"132
Tattnall","46",".24%","92.00%","4",".19%","8.00%","50",".24%"
"133
Taylor","48",".25%","97.96%","1",".05%","2.04%","49",".23%"
"134
Telfair","45",".24%","86.54%","7",".33%","13.46%","52",".25%"
"135
Terrell","23",".12%","100.00%","","","","23",".11%"
"136
Thomas","104",".55%","88.89%","13",".61%","11.11%","117",".56%"
"137
Tift","72",".38%","97.30%","2",".09%","2.70%","74",".35%"
"138
Toombs","88",".46%","90.72%","9",".42%","9.28%","97",".46%"
"139
Towns","26",".14%","89.66%","3",".14%","10.34%","29",".14%"
"140
Treutlen","34",".18%","97.14%","1",".05%","2.86%","35",".17%"
"141
Troup","317","1.67%","89.04%","39","1.82%","10.96%","356","1.69%"
"142
Turner","17",".09%","94.44%","1",".05%","5.56%","18",".09%"
"143
Twiggs","21",".11%","87.50%","3",".14%","12.50%","24",".11%"
"144
Union","44",".23%","93.62%","3",".14%","6.38%","47",".22%"
"145
Upson","113",".60%","89.68%","13",".61%","10.32%","126",".60%"
"146
Walker","151",".80%","85.80%","25","1.17%","14.20%","176",".84%"
"147
Walton","177",".94%","92.67%","14",".66%","7.33%","191",".91%"
"148
Ware","104",".55%","90.43%","11",".51%","9.57%","115",".55%"
"149
Warren","9",".05%","100.00%","","","","9",".04%"
"150
Washington","42",".22%","95.45%","2",".09%","4.55%","44",".21%"
"151
Wayne","70",".37%","89.74%","8",".37%","10.26%","78",".37%"
"152
Webster","4",".02%","100.00%","","","","4",".02%"
