"County of Conviction","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"77
Irwin","14",".07%","93.33%","1",".05%","6.67%","15",".07%"
"78
Jackson","57",".30%","87.69%","8",".37%","12.31%","65",".31%"
"79
Jasper","18",".10%","78.26%","5",".23%","21.74%","23",".11%"
"80
Jeff Davis","26",".14%","83.87%","5",".23%","16.13%","31",".15%"
"81
Jefferson","40",".21%","90.91%","4",".19%","9.09%","44",".21%"
"82
Jenkins","23",".12%","95.83%","1",".05%","4.17%","24",".11%"
"83
Johnson","18",".10%","90.00%","2",".09%","10.00%","20",".09%"
"84
Jones","59",".31%","89.39%","7",".33%","10.61%","66",".31%"
"85
Lamar","30",".16%","96.77%","1",".05%","3.23%","31",".15%"
"86
Lanier","15",".08%","93.75%","1",".05%","6.25%","16",".08%"
"87
Laurens","172",".91%","94.51%","10",".47%","5.49%","182",".86%"
"88
Lee","33",".17%","100.00%","","","","33",".16%"
"89
Liberty","98",".52%","90.74%","10",".47%","9.26%","108",".51%"
"90
Lincoln","11",".06%","100.00%","","","","11",".05%"
"91
Long","27",".14%","93.10%","2",".09%","6.90%","29",".14%"
"92
Lowndes","240","1.27%","93.75%","16",".75%","6.25%","256","1.22%"
"93
Lumpkin","58",".31%","87.88%","8",".37%","12.12%","66",".31%"
"94
Macon","22",".12%","91.67%","2",".09%","8.33%","24",".11%"
"95
Madison","46",".24%","95.83%","2",".09%","4.17%","48",".23%"
"96
Marion","23",".12%","85.19%","4",".19%","14.81%","27",".13%"
"97
Mcduffie","52",".27%","94.55%","3",".14%","5.45%","55",".26%"
"98
Mcintosh","20",".11%","95.24%","1",".05%","4.76%","21",".10%"
"99
Meriwether","50",".26%","90.91%","5",".23%","9.09%","55",".26%"
"100
Miller","10",".05%","100.00%","","","","10",".05%"
"101
Mitchell","52",".27%","92.86%","4",".19%","7.14%","56",".27%"
"102
Monroe","78",".41%","96.30%","3",".14%","3.70%","81",".38%"
"103
Montgomery","11",".06%","100.00%","","","","11",".05%"
"104
Morgan","46",".24%","97.87%","1",".05%","2.13%","47",".22%"
"105
Murray","101",".53%","84.87%","18",".84%","15.13%","119",".56%"
"106
Muscogee","725","3.83%","89.62%","84","3.93%","10.38%","809","3.84%"
"107
Newton","291","1.54%","85.84%","48","2.25%","14.16%","339","1.61%"
"108
Oconee","11",".06%","100.00%","","","","11",".05%"
"109
Oglethorpe","19",".10%","95.00%","1",".05%","5.00%","20",".09%"
"110
Paulding","94",".50%","94.00%","6",".28%","6.00%","100",".47%"
"111
Peach","38",".20%","100.00%","","","","38",".18%"
"112
Pickens","30",".16%","88.24%","4",".19%","11.76%","34",".16%"
"113
Pierce","19",".10%","100.00%","","","","19",".09%"
"114
Pike","16",".08%","88.89%","2",".09%","11.11%","18",".09%"
