"County of Conviction","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"077
Irwin County","27",".17%","100.00%","","","","27",".15%"
"078
Jackson County","78",".49%","86.67%","12",".57%","13.33%","90",".50%"
"079
Jasper County","22",".14%","81.48%","5",".24%","18.52%","27",".15%"
"080
Jeff Davis County","20",".13%","83.33%","4",".19%","16.67%","24",".13%"
"081
Jefferson County","38",".24%","97.44%","1",".05%","2.56%","39",".22%"
"082
Jenkins County","18",".11%","100.00%","","","","18",".10%"
"083
Johnson County","10",".06%","100.00%","","","","10",".06%"
"084
Jones County","79",".49%","89.77%","9",".43%","10.23%","88",".49%"
"085
Lamar County","30",".19%","93.75%","2",".09%","6.25%","32",".18%"
"086
Lanier County","14",".09%","93.33%","1",".05%","6.67%","15",".08%"
"087
Laurens County","87",".54%","92.55%","7",".33%","7.45%","94",".52%"
"088
Lee County","25",".16%","92.59%","2",".09%","7.41%","27",".15%"
"089
Liberty County","63",".39%","92.65%","5",".24%","7.35%","68",".38%"
"090
Lincoln County","9",".06%","100.00%","","","","9",".05%"
"091
Long County","19",".12%","90.48%","2",".09%","9.52%","21",".12%"
"092
Lowndes County","144",".90%","92.31%","12",".57%","7.69%","156",".86%"
"093
Lumpkin County","35",".22%","77.78%","10",".47%","22.22%","45",".25%"
"094
Macon County","8",".05%","100.00%","","","","8",".04%"
"095
Madison County","52",".33%","80.00%","13",".62%","20.00%","65",".36%"
"096
Marion County","8",".05%","72.73%","3",".14%","27.27%","11",".06%"
"097
Mcduffie County","61",".38%","93.85%","4",".19%","6.15%","65",".36%"
"098
Mcintosh County","17",".11%","89.47%","2",".09%","10.53%","19",".10%"
"099
Meriwether County","74",".46%","87.06%","11",".52%","12.94%","85",".47%"
"100
Miller County","15",".09%","93.75%","1",".05%","6.25%","16",".09%"
"101
Mitchell County","29",".18%","90.63%","3",".14%","9.38%","32",".18%"
"102
Monroe County","42",".26%","91.30%","4",".19%","8.70%","46",".25%"
"103
Montgomery County","8",".05%","72.73%","3",".14%","27.27%","11",".06%"
"104
Morgan County","43",".27%","87.76%","6",".28%","12.24%","49",".27%"
"105
Murray County","81",".51%","94.19%","5",".24%","5.81%","86",".48%"
"106
Muscogee County","296","1.85%","89.43%","35","1.66%","10.57%","331","1.83%"
"107
Newton County","237","1.48%","84.64%","43","2.04%","15.36%","280","1.55%"
"108
Oconee County","13",".08%","92.86%","1",".05%","7.14%","14",".08%"
"109
Oglethorpe County","12",".08%","92.31%","1",".05%","7.69%","13",".07%"
"110
Paulding County","83",".52%","94.32%","5",".24%","5.68%","88",".49%"
"111
Peach County","35",".22%","83.33%","7",".33%","16.67%","42",".23%"
"112
Pickens County","37",".23%","82.22%","8",".38%","17.78%","45",".25%"
"113
Pierce County","44",".28%","83.02%","9",".43%","16.98%","53",".29%"
"114
Pike County","13",".08%","86.67%","2",".09%","13.33%","15",".08%"
