"County of Conviction","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"114
Pike County","13",".08%","86.67%","2",".09%","13.33%","15",".08%"
"115
Polk County","54",".34%","85.71%","9",".39%","14.29%","63",".34%"
"116
Pulaski County","20",".13%","95.24%","1",".04%","4.76%","21",".11%"
"117
Putnam County","55",".34%","88.71%","7",".30%","11.29%","62",".34%"
"118
Quitman County","1",".01%","100.00%","","","","1",".01%"
"119
Rabun County","32",".20%","88.89%","4",".17%","11.11%","36",".20%"
"120
Randolph County","16",".10%","88.89%","2",".09%","11.11%","18",".10%"
"121
Richmond County","555","3.48%","89.66%","64","2.75%","10.34%","619","3.39%"
"122
Rockdale County","190","1.19%","89.62%","22",".94%","10.38%","212","1.16%"
"123
Schley County","4",".03%","66.67%","2",".09%","33.33%","6",".03%"
"124
Screven County","37",".23%","100.00%","","","","37",".20%"
"125
Seminole County","25",".16%","92.59%","2",".09%","7.41%","27",".15%"
"126
Spalding County","194","1.22%","82.91%","40","1.72%","17.09%","234","1.28%"
"127
Stephens County","77",".48%","84.62%","14",".60%","15.38%","91",".50%"
"128
Stewart County","9",".06%","100.00%","","","","9",".05%"
"129
Sumter County","71",".45%","94.67%","4",".17%","5.33%","75",".41%"
"130
Talbot County","6",".04%","100.00%","","","","6",".03%"
"131
Taliaferro County","6",".04%","100.00%","","","","6",".03%"
"132
Tattnall County","43",".27%","75.44%","14",".60%","24.56%","57",".31%"
"133
Taylor County","15",".09%","88.24%","2",".09%","11.76%","17",".09%"
"134
Telfair County","27",".17%","93.10%","2",".09%","6.90%","29",".16%"
"135
Terrell County","16",".10%","84.21%","3",".13%","15.79%","19",".10%"
"136
Thomas County","45",".28%","88.24%","6",".26%","11.76%","51",".28%"
"137
Tift County","77",".48%","89.53%","9",".39%","10.47%","86",".47%"
"138
Toombs County","90",".56%","81.08%","21",".90%","18.92%","111",".61%"
"139
Towns County","17",".11%","70.83%","7",".30%","29.17%","24",".13%"
"140
Treutlen County","16",".10%","80.00%","4",".17%","20.00%","20",".11%"
"141
Troup County","252","1.58%","86.60%","39","1.67%","13.40%","291","1.59%"
"142
Turner County","13",".08%","100.00%","","","","13",".07%"
"143
Twiggs County","17",".11%","100.00%","","","","17",".09%"
"144
Union County","39",".24%","78.00%","11",".47%","22.00%","50",".27%"
"145
Upson County","59",".37%","93.65%","4",".17%","6.35%","63",".34%"
"146
Walker County","129",".81%","85.43%","22",".94%","14.57%","151",".83%"
"147
Walton County","242","1.52%","82.59%","51","2.19%","17.41%","293","1.60%"
"148
Ware County","92",".58%","88.46%","12",".52%","11.54%","104",".57%"
"149
Warren County","9",".06%","90.00%","1",".04%","10.00%","10",".05%"
"150
Washington County","52",".33%","89.66%","6",".26%","10.34%","58",".32%"
"151
Wayne County","56",".35%","87.50%","8",".34%","12.50%","64",".35%"
