"County of Conviction","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"076 
Houston County","152","1.67%","86.36%","24","2.04%","13.64%","176","1.71%"
"077 
Irwin County","3",".03%","100.00%","","","","3",".03%"
"078 
Jackson County","65",".71%","91.55%","6",".51%","8.45%","71",".69%"
"079 
Jasper County","15",".16%","93.75%","1",".08%","6.25%","16",".16%"
"080 
Jeff Davis County","21",".23%","100.00%","","","","21",".20%"
"081 
Jefferson County","21",".23%","95.45%","1",".08%","4.55%","22",".21%"
"082 
Jenkins County","12",".13%","85.71%","2",".17%","14.29%","14",".14%"
"083 
Johnson County","7",".08%","87.50%","1",".08%","12.50%","8",".08%"
"084 
Jones County","39",".43%","75.00%","13","1.10%","25.00%","52",".51%"
"085 
Lamar County","14",".15%","100.00%","","","","14",".14%"
"086 
Lanier County","10",".11%","71.43%","4",".34%","28.57%","14",".14%"
"087 
Laurens County","59",".65%","93.65%","4",".34%","6.35%","63",".61%"
"088 
Lee County","7",".08%","87.50%","1",".08%","12.50%","8",".08%"
"089 
Liberty County","28",".31%","93.33%","2",".17%","6.67%","30",".29%"
"090 
Lincoln County","4",".04%","100.00%","","","","4",".04%"
"091 
Long County","11",".12%","100.00%","","","","11",".11%"
"092 
Lowndes County","110","1.21%","94.02%","7",".59%","5.98%","117","1.14%"
"093 
Lumpkin County","18",".20%","94.74%","1",".08%","5.26%","19",".18%"
"094 
Macon County","15",".16%","93.75%","1",".08%","6.25%","16",".16%"
"095 
Madison County","28",".31%","84.85%","5",".42%","15.15%","33",".32%"
"096 
Marion County","6",".07%","75.00%","2",".17%","25.00%","8",".08%"
"097 
Mcduffie County","31",".34%","93.94%","2",".17%","6.06%","33",".32%"
"098 
Mcintosh County","7",".08%","87.50%","1",".08%","12.50%","8",".08%"
"099 
Meriwether County","33",".36%","97.06%","1",".08%","2.94%","34",".33%"
"100 
Miller County","5",".05%","100.00%","","","","5",".05%"
"101 
Mitchell County","17",".19%","100.00%","","","","17",".17%"
"102 
Monroe County","36",".40%","87.80%","5",".42%","12.20%","41",".40%"
"103 
Montgomery County","6",".07%","85.71%","1",".08%","14.29%","7",".07%"
"104 
Morgan County","37",".41%","92.50%","3",".25%","7.50%","40",".39%"
"105 
Murray County","80",".88%","76.92%","24","2.04%","23.08%","104","1.01%"
"106 
Muscogee County","207","2.27%","88.46%","27","2.29%","11.54%","234","2.27%"
"107 
Newton County","205","2.25%","83.67%","40","3.40%","16.33%","245","2.38%"
"108 
Oconee County","11",".12%","100.00%","","","","11",".11%"
"109 
Oglethorpe County","17",".19%","94.44%","1",".08%","5.56%","18",".17%"
"110 
Paulding County","53",".58%","88.33%","7",".59%","11.67%","60",".58%"
"111 
Peach County","17",".19%","85.00%","3",".25%","15.00%","20",".19%"
"112 
Pickens County","19",".21%","100.00%","","","","19",".18%"
"113 
Pierce County","27",".30%","87.10%","4",".34%","12.90%","31",".30%"
