"County of Conviction","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"108   Oconee County","15","0.12%","83.33%","3","0.19%","16.67%","18","0.13%"
"109   Oglethorpe County","5","0.04%","50.0%","5","0.31%","50.0%","10","0.07%"
"110   Paulding County","72","0.59%","85.71%","12","0.75%","14.29%","84","0.61%"
"111   Peach County","20","0.17%","90.91%","2","0.12%","9.09%","22","0.16%"
"112   Pickens County","28","0.23%","93.33%","2","0.12%","6.67%","30","0.22%"
"113   Pierce County","35","0.29%","83.33%","7","0.44%","16.67%","42","0.31%"
"114   Pike County","7","0.06%","77.78%","2","0.12%","22.22%","9","0.07%"
"115   Polk County","62","0.51%","83.78%","12","0.75%","16.22%","74","0.54%"
"116   Pulaski County","12","0.1%","100.0%","","","","12","0.09%"
"117   Putnam County","42","0.35%","85.71%","7","0.44%","14.29%","49","0.36%"
"118   Quitman County","2","0.02%","100.0%","","","","2","0.01%"
"119   Rabun County","10","0.08%","83.33%","2","0.12%","16.67%","12","0.09%"
"120   Randolph County","11","0.09%","100.0%","","","","11","0.08%"
"121   Richmond County","316","2.61%","92.94%","24","1.49%","7.06%","340","2.48%"
"122   Rockdale County","130","1.07%","89.04%","16","1.0%","10.96%","146","1.06%"
"123   Schley County","7","0.06%","100.0%","","","","7","0.05%"
"124   Screven County","25","0.21%","92.59%","2","0.12%","7.41%","27","0.2%"
"125   Seminole County","16","0.13%","100.0%","","","","16","0.12%"
"126   Spalding County","137","1.13%","88.39%","18","1.12%","11.61%","155","1.13%"
"127   Stephens County","30","0.25%","96.77%","1","0.06%","3.23%","31","0.23%"
"128   Stewart County","8","0.07%","80.0%","2","0.12%","20.0%","10","0.07%"
"129   Sumter County","52","0.43%","96.3%","2","0.12%","3.7%","54","0.39%"
"130   Talbot County","7","0.06%","100.0%","","","","7","0.05%"
"131   Taliaferro County","5","0.04%","83.33%","1","0.06%","16.67%","6","0.04%"
"132   Tattnall County","65","0.54%","85.53%","11","0.68%","14.47%","76","0.55%"
"133   Taylor County","18","0.15%","90.0%","2","0.12%","10.0%","20","0.15%"
"134   Telfair County","23","0.19%","88.46%","3","0.19%","11.54%","26","0.19%"
