"County of Conviction","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"77
Irwin","19",".10%","95.00%","1",".04%","5.00%","20",".09%"
"78
Jackson","75",".39%","91.46%","7",".31%","8.54%","82",".38%"
"79
Jasper","21",".11%","91.30%","2",".09%","8.70%","23",".11%"
"80
Jeff Davis","35",".18%","97.22%","1",".04%","2.78%","36",".17%"
"81
Jefferson","39",".20%","97.50%","1",".04%","2.50%","40",".18%"
"82
Jenkins","30",".15%","100.00%","","","","30",".14%"
"83
Johnson","21",".11%","95.45%","1",".04%","4.55%","22",".10%"
"84
Jones","57",".29%","89.06%","7",".31%","10.94%","64",".30%"
"85
Lamar","30",".15%","88.24%","4",".18%","11.76%","34",".16%"
"86
Lanier","20",".10%","95.24%","1",".04%","4.76%","21",".10%"
"87
Laurens","149",".77%","94.30%","9",".40%","5.70%","158",".73%"
"88
Lee","21",".11%","87.50%","3",".13%","12.50%","24",".11%"
"89
Liberty","98",".50%","93.33%","7",".31%","6.67%","105",".48%"
"90
Lincoln","16",".08%","94.12%","1",".04%","5.88%","17",".08%"
"91
Long","32",".16%","91.43%","3",".13%","8.57%","35",".16%"
"92
Lowndes","193",".99%","91.47%","18",".80%","8.53%","211",".97%"
"93
Lumpkin","42",".22%","85.71%","7",".31%","14.29%","49",".23%"
"94
Macon","24",".12%","96.00%","1",".04%","4.00%","25",".12%"
"95
Madison","40",".21%","90.91%","4",".18%","9.09%","44",".20%"
"96
Marion","14",".07%","93.33%","1",".04%","6.67%","15",".07%"
"97
Mcduffie","47",".24%","95.92%","2",".09%","4.08%","49",".23%"
"98
Mcintosh","14",".07%","93.33%","1",".04%","6.67%","15",".07%"
"99
Meriwether","73",".38%","93.59%","5",".22%","6.41%","78",".36%"
"100
Miller","10",".05%","83.33%","2",".09%","16.67%","12",".06%"
"101
Mitchell","59",".30%","90.77%","6",".27%","9.23%","65",".30%"
"102
Monroe","50",".26%","89.29%","6",".27%","10.71%","56",".26%"
"103
Montgomery","22",".11%","84.62%","4",".18%","15.38%","26",".12%"
"104
Morgan","48",".25%","94.12%","3",".13%","5.88%","51",".24%"
"105
Murray","74",".38%","82.22%","16",".71%","17.78%","90",".42%"
"106
Muscogee","601","3.10%","90.24%","65","2.87%","9.76%","666","3.07%"
"107
Newton","296","1.52%","84.57%","54","2.39%","15.43%","350","1.61%"
"108
Oconee","21",".11%","100.00%","","","","21",".10%"
"109
Oglethorpe","20",".10%","100.00%","","","","20",".09%"
"110
Paulding","113",".58%","90.40%","12",".53%","9.60%","125",".58%"
"111
Peach","18",".09%","100.00%","","","","18",".08%"
"112
Pickens","46",".24%","90.20%","5",".22%","9.80%","51",".24%"
"113
Pierce","19",".10%","100.00%","","","","19",".09%"
"114
Pike","26",".13%","92.86%","2",".09%","7.14%","28",".13%"
