"County of Conviction","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"114
Pike County","25",".13%","96.15%","1",".05%","3.85%","26",".12%"
"115
Polk County","53",".27%","82.81%","11",".53%","17.19%","64",".30%"
"116
Pulaski County","37",".19%","92.50%","3",".14%","7.50%","40",".19%"
"117
Putnam County","51",".26%","94.44%","3",".14%","5.56%","54",".25%"
"118
Quitman County","4",".02%","66.67%","2",".10%","33.33%","6",".03%"
"119
Rabun County","18",".09%","75.00%","6",".29%","25.00%","24",".11%"
"120
Randolph County","16",".08%","94.12%","1",".05%","5.88%","17",".08%"
"121
Richmond County","559","2.89%","92.55%","45","2.16%","7.45%","604","2.82%"
"122
Rockdale County","215","1.11%","87.76%","30","1.44%","12.24%","245","1.15%"
"123
Schley County","11",".06%","100.00%","","","","11",".05%"
"124
Screven County","38",".20%","82.61%","8",".38%","17.39%","46",".22%"
"125
Seminole County","13",".07%","72.22%","5",".24%","27.78%","18",".08%"
"126
Spalding County","242","1.25%","89.63%","28","1.35%","10.37%","270","1.26%"
"127
Stephens County","76",".39%","91.57%","7",".34%","8.43%","83",".39%"
"128
Stewart County","7",".04%","77.78%","2",".10%","22.22%","9",".04%"
"129
Sumter County","80",".41%","93.02%","6",".29%","6.98%","86",".40%"
"130
Talbot County","15",".08%","93.75%","1",".05%","6.25%","16",".07%"
"131
Taliaferro County","9",".05%","100.00%","","","","9",".04%"
"132
Tattnall County","52",".27%","86.67%","8",".38%","13.33%","60",".28%"
"133
Taylor County","50",".26%","92.59%","4",".19%","7.41%","54",".25%"
"134
Telfair County","44",".23%","91.67%","4",".19%","8.33%","48",".22%"
"135
Terrell County","17",".09%","94.44%","1",".05%","5.56%","18",".08%"
"136
Thomas County","78",".40%","84.78%","14",".67%","15.22%","92",".43%"
"137
Tift County","72",".37%","94.74%","4",".19%","5.26%","76",".36%"
"138
Toombs County","86",".45%","90.53%","9",".43%","9.47%","95",".44%"
"139
Towns County","21",".11%","80.77%","5",".24%","19.23%","26",".12%"
"140
Treutlen County","21",".11%","87.50%","3",".14%","12.50%","24",".11%"
"141
Troup County","302","1.56%","90.15%","33","1.59%","9.85%","335","1.57%"
"142
Turner County","21",".11%","95.45%","1",".05%","4.55%","22",".10%"
"143
Twiggs County","21",".11%","95.45%","1",".05%","4.55%","22",".10%"
"144
Union County","42",".22%","79.25%","11",".53%","20.75%","53",".25%"
"145
Upson County","95",".49%","88.79%","12",".58%","11.21%","107",".50%"
"146
Walker County","147",".76%","90.18%","16",".77%","9.82%","163",".76%"
"147
Walton County","188",".97%","87.85%","26","1.25%","12.15%","214","1.00%"
"148
Ware County","94",".49%","94.00%","6",".29%","6.00%","100",".47%"
"149
Warren County","14",".07%","87.50%","2",".10%","12.50%","16",".07%"
"150
Washington County","48",".25%","90.57%","5",".24%","9.43%","53",".25%"
"151
Wayne County","64",".33%","90.14%","7",".34%","9.86%","71",".33%"
