"County of Conviction","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"038 
Coweta County","183","1.13%","88.83%","23","1.08%","11.17%","206","1.13%"
"039 
Crawford County","7",".04%","100.00%","","","","7",".04%"
"040 
Crisp County","113",".70%","89.68%","13",".61%","10.32%","126",".69%"
"041 
Dade County","38",".24%","86.36%","6",".28%","13.64%","44",".24%"
"042 
Dawson County","23",".14%","82.14%","5",".23%","17.86%","28",".15%"
"043 
Decatur County","53",".33%","89.83%","6",".28%","10.17%","59",".32%"
"044 
Dekalb County","632","3.91%","93.91%","41","1.92%","6.09%","673","3.68%"
"045 
Dodge County","76",".47%","89.41%","9",".42%","10.59%","85",".46%"
"046 
Dooly County","40",".25%","88.89%","5",".23%","11.11%","45",".25%"
"047 
Dougherty County","231","1.43%","94.29%","14",".66%","5.71%","245","1.34%"
"048 
Douglas County","326","2.02%","87.40%","47","2.20%","12.60%","373","2.04%"
"049 
Early County","24",".15%","96.00%","1",".05%","4.00%","25",".14%"
"050 
Echols County","2",".01%","66.67%","1",".05%","33.33%","3",".02%"
"051 
Effingham County","103",".64%","88.03%","14",".66%","11.97%","117",".64%"
"052 
Elbert County","39",".24%","82.98%","8",".37%","17.02%","47",".26%"
"053 
Emanuel County","42",".26%","85.71%","7",".33%","14.29%","49",".27%"
"054 
Evans County","28",".17%","96.55%","1",".05%","3.45%","29",".16%"
"055 
Fannin County","24",".15%","92.31%","2",".09%","7.69%","26",".14%"
"056 
Fayette County","109",".67%","81.95%","24","1.12%","18.05%","133",".73%"
"057 
Floyd County","292","1.81%","87.16%","43","2.01%","12.84%","335","1.83%"
"058 
Forsyth County","137",".85%","85.09%","24","1.12%","14.91%","161",".88%"
"059 
Franklin County","58",".36%","87.88%","8",".37%","12.12%","66",".36%"
"060 
Fulton County","1,121","6.93%","94.04%","71","3.33%","5.96%","1,192","6.51%"
"061 
Gilmer County","34",".21%","87.18%","5",".23%","12.82%","39",".21%"
"062 
Glascock County","2",".01%","100.00%","","","","2",".01%"
"063 
Glynn County","162","1.00%","90.00%","18",".84%","10.00%","180",".98%"
"064 
Gordon County","173","1.07%","82.38%","37","1.73%","17.62%","210","1.15%"
"065 
Grady County","32",".20%","96.97%","1",".05%","3.03%","33",".18%"
"066 
Greene County","58",".36%","86.57%","9",".42%","13.43%","67",".37%"
"067 
Gwinnett County","811","5.02%","87.68%","114","5.34%","12.32%","925","5.05%"
"068 
Habersham County","45",".28%","88.24%","6",".28%","11.76%","51",".28%"
"069 
Hall County","204","1.26%","87.18%","30","1.41%","12.82%","234","1.28%"
"070 
Hancock County","13",".08%","92.86%","1",".05%","7.14%","14",".08%"
"071 
Haralson County","47",".29%","83.93%","9",".42%","16.07%","56",".31%"
"072 
Harris County","48",".30%","96.00%","2",".09%","4.00%","50",".27%"
"073 
Hart County","66",".41%","92.96%","5",".23%","7.04%","71",".39%"
"074 
Heard County","20",".12%","95.24%","1",".05%","4.76%","21",".11%"
"075 
Henry County","331","2.05%","85.31%","57","2.67%","14.69%","388","2.12%"
