"County of Conviction","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"115
Polk","38",".22%","90.48%","4",".19%","9.52%","42",".22%"
"116
Pulaski","35",".20%","92.11%","3",".14%","7.89%","38",".20%"
"117
Putnam","34",".20%","89.47%","4",".19%","10.53%","38",".20%"
"118
Quitman","3",".02%","75.00%","1",".05%","25.00%","4",".02%"
"119
Rabun","26",".15%","83.87%","5",".24%","16.13%","31",".16%"
"120
Randolph","21",".12%","95.45%","1",".05%","4.55%","22",".11%"
"121
Richmond","597","3.47%","92.99%","45","2.13%","7.01%","642","3.33%"
"122
Rockdale","177","1.03%","81.19%","41","1.94%","18.81%","218","1.13%"
"123
Schley","7",".04%","100.00%","","","","7",".04%"
"124
Screven","40",".23%","86.96%","6",".28%","13.04%","46",".24%"
"125
Seminole","21",".12%","91.30%","2",".09%","8.70%","23",".12%"
"126
Spalding","216","1.26%","82.13%","47","2.22%","17.87%","263","1.36%"
"127
Stephens","71",".41%","88.75%","9",".43%","11.25%","80",".41%"
"128
Stewart","10",".06%","90.91%","1",".05%","9.09%","11",".06%"
"129
Sumter","82",".48%","93.18%","6",".28%","6.82%","88",".46%"
"130
Talbot","12",".07%","100.00%","","","","12",".06%"
"131
Taliaferro","5",".03%","100.00%","","","","5",".03%"
"132
Tattnall","54",".31%","93.10%","4",".19%","6.90%","58",".30%"
"133
Taylor","39",".23%","97.50%","1",".05%","2.50%","40",".21%"
"134
Telfair","55",".32%","83.33%","11",".52%","16.67%","66",".34%"
"135
Terrell","16",".09%","94.12%","1",".05%","5.88%","17",".09%"
"136
Thomas","107",".62%","93.86%","7",".33%","6.14%","114",".59%"
"137
Tift","73",".42%","90.12%","8",".38%","9.88%","81",".42%"
"138
Toombs","57",".33%","90.48%","6",".28%","9.52%","63",".33%"
"139
Towns","16",".09%","84.21%","3",".14%","15.79%","19",".10%"
"140
Treutlen","21",".12%","91.30%","2",".09%","8.70%","23",".12%"
"141
Troup","268","1.56%","85.35%","46","2.17%","14.65%","314","1.63%"
"142
Turner","22",".13%","91.67%","2",".09%","8.33%","24",".12%"
"143
Twiggs","15",".09%","93.75%","1",".05%","6.25%","16",".08%"
"144
Union","15",".09%","83.33%","3",".14%","16.67%","18",".09%"
"145
Upson","139",".81%","92.67%","11",".52%","7.33%","150",".78%"
"146
Walker","133",".77%","83.13%","27","1.28%","16.88%","160",".83%"
"147
Walton","123",".72%","90.44%","13",".61%","9.56%","136",".70%"
"148
Ware","105",".61%","86.07%","17",".80%","13.93%","122",".63%"
"149
Warren","7",".04%","87.50%","1",".05%","12.50%","8",".04%"
"150
Washington","35",".20%","97.22%","1",".05%","2.78%","36",".19%"
"151
Wayne","61",".36%","88.41%","8",".38%","11.59%","69",".36%"
"152
Webster","5",".03%","83.33%","1",".05%","16.67%","6",".03%"
