"County of Conviction","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"114 
Pike County","12",".13%","85.71%","2",".17%","14.29%","14",".14%"
"115 
Polk County","58",".64%","82.86%","12","1.02%","17.14%","70",".68%"
"116 
Pulaski County","10",".11%","83.33%","2",".17%","16.67%","12",".12%"
"117 
Putnam County","27",".30%","90.00%","3",".25%","10.00%","30",".29%"
"118 
Quitman County","2",".02%","100.00%","","","","2",".02%"
"119 
Rabun County","12",".13%","80.00%","3",".25%","20.00%","15",".15%"
"120 
Randolph County","4",".04%","100.00%","","","","4",".04%"
"121 
Richmond County","311","3.41%","90.41%","33","2.80%","9.59%","344","3.34%"
"122 
Rockdale County","88",".97%","92.63%","7",".59%","7.37%","95",".92%"
"123 
Schley County","1",".01%","100.00%","","","","1",".01%"
"124 
Screven County","20",".22%","86.96%","3",".25%","13.04%","23",".22%"
"125 
Seminole County","10",".11%","76.92%","3",".25%","23.08%","13",".13%"
"126 
Spalding County","79",".87%","84.95%","14","1.19%","15.05%","93",".90%"
"127 
Stephens County","39",".43%","88.64%","5",".42%","11.36%","44",".43%"
"128 
Stewart County","3",".03%","75.00%","1",".08%","25.00%","4",".04%"
"129 
Sumter County","43",".47%","97.73%","1",".08%","2.27%","44",".43%"
"130 
Talbot County","4",".04%","80.00%","1",".08%","20.00%","5",".05%"
"131 
Taliaferro County","3",".03%","100.00%","","","","3",".03%"
"132 
Tattnall County","31",".34%","83.78%","6",".51%","16.22%","37",".36%"
"133 
Taylor County","11",".12%","78.57%","3",".25%","21.43%","14",".14%"
"134 
Telfair County","15",".16%","100.00%","","","","15",".15%"
"135 
Terrell County","8",".09%","100.00%","","","","8",".08%"
"136 
Thomas County","27",".30%","90.00%","3",".25%","10.00%","30",".29%"
"137 
Tift County","65",".71%","95.59%","3",".25%","4.41%","68",".66%"
"138 
Toombs County","55",".60%","88.71%","7",".59%","11.29%","62",".60%"
"139 
Towns County","12",".13%","75.00%","4",".34%","25.00%","16",".16%"
"140 
Treutlen County","16",".18%","94.12%","1",".08%","5.88%","17",".17%"
"141 
Troup County","105","1.15%","87.50%","15","1.27%","12.50%","120","1.17%"
"142 
Turner County","15",".16%","93.75%","1",".08%","6.25%","16",".16%"
"143 
Twiggs County","11",".12%","100.00%","","","","11",".11%"
"144 
Union County","17",".19%","77.27%","5",".42%","22.73%","22",".21%"
"145 
Upson County","32",".35%","88.89%","4",".34%","11.11%","36",".35%"
"146 
Walker County","113","1.24%","85.61%","19","1.61%","14.39%","132","1.28%"
"147 
Walton County","238","2.61%","85.92%","39","3.31%","14.08%","277","2.69%"
"148 
Ware County","53",".58%","89.83%","6",".51%","10.17%","59",".57%"
"149 
Warren County","6",".07%","85.71%","1",".08%","14.29%","7",".07%"
"150 
Washington County","25",".27%","92.59%","2",".17%","7.41%","27",".26%"
"151 
Wayne County","53",".58%","91.38%","5",".42%","8.62%","58",".56%"
