"County of Conviction","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"076
Houston County","178","1.17%","93.19%","13",".66%","6.81%","191","1.11%"
"077
Irwin County","15",".10%","100.00%","","","","15",".09%"
"078
Jackson County","99",".65%","83.90%","19",".96%","16.10%","118",".68%"
"079
Jasper County","19",".12%","90.48%","2",".10%","9.52%","21",".12%"
"080
Jeff Davis County","28",".18%","93.33%","2",".10%","6.67%","30",".17%"
"081
Jefferson County","39",".26%","92.86%","3",".15%","7.14%","42",".24%"
"082
Jenkins County","12",".08%","92.31%","1",".05%","7.69%","13",".08%"
"083
Johnson County","7",".05%","77.78%","2",".10%","22.22%","9",".05%"
"084
Jones County","90",".59%","78.95%","24","1.21%","21.05%","114",".66%"
"085
Lamar County","27",".18%","77.14%","8",".40%","22.86%","35",".20%"
"086
Lanier County","15",".10%","93.75%","1",".05%","6.25%","16",".09%"
"087
Laurens County","99",".65%","96.12%","4",".20%","3.88%","103",".60%"
"088
Lee County","30",".20%","85.71%","5",".25%","14.29%","35",".20%"
"089
Liberty County","80",".52%","94.12%","5",".25%","5.88%","85",".49%"
"090
Lincoln County","20",".13%","80.00%","5",".25%","20.00%","25",".15%"
"091
Long County","16",".10%","94.12%","1",".05%","5.88%","17",".10%"
"092
Lowndes County","112",".73%","94.12%","7",".35%","5.88%","119",".69%"
"093
Lumpkin County","32",".21%","94.12%","2",".10%","5.88%","34",".20%"
"094
Macon County","4",".03%","80.00%","1",".05%","20.00%","5",".03%"
"095
Madison County","67",".44%","90.54%","7",".35%","9.46%","74",".43%"
"096
Marion County","8",".05%","88.89%","1",".05%","11.11%","9",".05%"
"097
Mcduffie County","32",".21%","88.89%","4",".20%","11.11%","36",".21%"
"098
Mcintosh County","9",".06%","100.00%","","","","9",".05%"
"099
Meriwether County","52",".34%","85.25%","9",".46%","14.75%","61",".35%"
"100
Miller County","14",".09%","73.68%","5",".25%","26.32%","19",".11%"
"101
Mitchell County","36",".24%","83.72%","7",".35%","16.28%","43",".25%"
"102
Monroe County","45",".29%","97.83%","1",".05%","2.17%","46",".27%"
"103
Montgomery County","16",".10%","94.12%","1",".05%","5.88%","17",".10%"
"104
Morgan County","35",".23%","94.59%","2",".10%","5.41%","37",".21%"
"105
Murray County","85",".56%","81.73%","19",".96%","18.27%","104",".60%"
"106
Muscogee County","318","2.08%","91.91%","28","1.42%","8.09%","346","2.01%"
"107
Newton County","274","1.80%","84.05%","52","2.63%","15.95%","326","1.89%"
"108
Oconee County","16",".10%","94.12%","1",".05%","5.88%","17",".10%"
"109
Oglethorpe County","27",".18%","81.82%","6",".30%","18.18%","33",".19%"
"110
Paulding County","59",".39%","85.51%","10",".51%","14.49%","69",".40%"
"111
Peach County","40",".26%","95.24%","2",".10%","4.76%","42",".24%"
"112
Pickens County","35",".23%","87.50%","5",".25%","12.50%","40",".23%"
"113
Pierce County","39",".26%","86.67%","6",".30%","13.33%","45",".26%"
