"County of Conviction","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"000 
Unknown","20",".15%","90.91%","2",".12%","9.09%","22",".15%"
"001 
Appling County","25",".19%","96.15%","1",".06%","3.85%","26",".18%"
"002 
Atkinson County","10",".08%","90.91%","1",".06%","9.09%","11",".07%"
"003 
Bacon County","24",".18%","88.89%","3",".17%","11.11%","27",".18%"
"004 
Baker County","3",".02%","100.00%","","","","3",".02%"
"005 
Baldwin County","95",".73%","87.96%","13",".75%","12.04%","108",".73%"
"006 
Banks County","12",".09%","66.67%","6",".35%","33.33%","18",".12%"
"007 
Barrow County","153","1.17%","90.00%","17",".98%","10.00%","170","1.15%"
"008 
Bartow County","196","1.50%","78.40%","54","3.11%","21.60%","250","1.69%"
"009 
Ben Hill County","71",".54%","87.65%","10",".58%","12.35%","81",".55%"
"010 
Berrien County","20",".15%","95.24%","1",".06%","4.76%","21",".14%"
"011 
Bibb County","187","1.43%","95.41%","9",".52%","4.59%","196","1.32%"
"012 
Bleckley County","21",".16%","95.45%","1",".06%","4.55%","22",".15%"
"013 
Brantley County","27",".21%","81.82%","6",".35%","18.18%","33",".22%"
"014 
Brooks County","8",".06%","100.00%","","","","8",".05%"
"015 
Bryan County","13",".10%","86.67%","2",".12%","13.33%","15",".10%"
"016 
Bulloch County","167","1.28%","90.27%","18","1.04%","9.73%","185","1.25%"
"017 
Burke County","58",".44%","92.06%","5",".29%","7.94%","63",".42%"
"018 
Butts County","61",".47%","98.39%","1",".06%","1.61%","62",".42%"
"019 
Calhoun County","6",".05%","85.71%","1",".06%","14.29%","7",".05%"
"020 
Camden County","51",".39%","89.47%","6",".35%","10.53%","57",".38%"
"021 
Candler County","12",".09%","80.00%","3",".17%","20.00%","15",".10%"
"022 
Carroll County","231","1.76%","85.87%","38","2.19%","14.13%","269","1.81%"
"023 
Catoosa County","105",".80%","84.68%","19","1.09%","15.32%","124",".84%"
"024 
Charlton County","23",".18%","79.31%","6",".35%","20.69%","29",".20%"
"025 
Chatham County","363","2.77%","93.80%","24","1.38%","6.20%","387","2.61%"
"026 
Chattahoochee County","7",".05%","100.00%","","","","7",".05%"
"027 
Chattooga County","42",".32%","85.71%","7",".40%","14.29%","49",".33%"
"028 
Cherokee County","241","1.84%","87.96%","33","1.90%","12.04%","274","1.85%"
"029 
Clarke County","129",".99%","96.27%","5",".29%","3.73%","134",".90%"
"030 
Clay County","3",".02%","75.00%","1",".06%","25.00%","4",".03%"
"031 
Clayton County","257","1.96%","89.55%","30","1.73%","10.45%","287","1.94%"
"032 
Clinch County","13",".10%","100.00%","","","","13",".09%"
"033 
Cobb County","660","5.04%","88.59%","85","4.89%","11.41%","745","5.02%"
"034 
Coffee County","115",".88%","90.55%","12",".69%","9.45%","127",".86%"
"035 
Colquitt County","68",".52%","90.67%","7",".40%","9.33%","75",".51%"
"036 
Columbia County","139","1.06%","82.74%","29","1.67%","17.26%","168","1.13%"
"037 
Cook County","38",".29%","88.37%","5",".29%","11.63%","43",".29%"
