"County of Conviction","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"038
Coweta County","206","1.32%","91.56%","19",".93%","8.44%","225","1.27%"
"039
Crawford County","9",".06%","100.00%","","","","9",".05%"
"040
Crisp County","83",".53%","90.22%","9",".44%","9.78%","92",".52%"
"041
Dade County","16",".10%","76.19%","5",".25%","23.81%","21",".12%"
"042
Dawson County","29",".19%","85.29%","5",".25%","14.71%","34",".19%"
"043
Decatur County","55",".35%","93.22%","4",".20%","6.78%","59",".33%"
"044
Dekalb County","872","5.57%","91.50%","81","3.97%","8.50%","953","5.39%"
"045
Dodge County","68",".43%","90.67%","7",".34%","9.33%","75",".42%"
"046
Dooly County","24",".15%","88.89%","3",".15%","11.11%","27",".15%"
"047
Dougherty County","284","1.82%","94.98%","15",".74%","5.02%","299","1.69%"
"048
Douglas County","396","2.53%","83.02%","81","3.97%","16.98%","477","2.70%"
"049
Early County","30",".19%","85.71%","5",".25%","14.29%","35",".20%"
"050
Echols County","2",".01%","100.00%","","","","2",".01%"
"051
Effingham County","63",".40%","91.30%","6",".29%","8.70%","69",".39%"
"052
Elbert County","48",".31%","81.36%","11",".54%","18.64%","59",".33%"
"053
Emanuel County","35",".22%","89.74%","4",".20%","10.26%","39",".22%"
"054
Evans County","26",".17%","96.30%","1",".05%","3.70%","27",".15%"
"055
Fannin County","25",".16%","86.21%","4",".20%","13.79%","29",".16%"
"056
Fayette County","147",".94%","79.89%","37","1.81%","20.11%","184","1.04%"
"057
Floyd County","355","2.27%","84.52%","65","3.19%","15.48%","420","2.37%"
"058
Forsyth County","142",".91%","85.03%","25","1.23%","14.97%","167",".94%"
"059
Franklin County","57",".36%","93.44%","4",".20%","6.56%","61",".34%"
"060
Fulton County","1,114","7.12%","94.49%","65","3.19%","5.51%","1,179","6.67%"
"061
Gilmer County","28",".18%","93.33%","2",".10%","6.67%","30",".17%"
"062
Glascock County","2",".01%","100.00%","","","","2",".01%"
"063
Glynn County","167","1.07%","88.83%","21","1.03%","11.17%","188","1.06%"
"064
Gordon County","123",".79%","75.93%","39","1.91%","24.07%","162",".92%"
"065
Grady County","37",".24%","86.05%","6",".29%","13.95%","43",".24%"
"066
Greene County","44",".28%","95.65%","2",".10%","4.35%","46",".26%"
"067
Gwinnett County","923","5.90%","87.99%","126","6.18%","12.01%","1,049","5.93%"
"068
Habersham County","31",".20%","83.78%","6",".29%","16.22%","37",".21%"
"069
Hall County","227","1.45%","87.31%","33","1.62%","12.69%","260","1.47%"
"070
Hancock County","6",".04%","85.71%","1",".05%","14.29%","7",".04%"
"071
Haralson County","64",".41%","90.14%","7",".34%","9.86%","71",".40%"
"072
Harris County","31",".20%","86.11%","5",".25%","13.89%","36",".20%"
"073
Hart County","63",".40%","90.00%","7",".34%","10.00%","70",".40%"
"074
Heard County","20",".13%","83.33%","4",".20%","16.67%","24",".14%"
"075
Henry County","209","1.34%","85.31%","36","1.76%","14.69%","245","1.39%"
