"County of Conviction","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"000
Unknown","1,760","9.21%","86.87%","266","13.63%","13.13%","2,026","9.62%"
"001
Appling County","26",".14%","96.30%","1",".05%","3.70%","27",".13%"
"002
Atkinson County","12",".06%","92.31%","1",".05%","7.69%","13",".06%"
"003
Bacon County","22",".12%","100.00%","","","","22",".10%"
"004
Baker County","4",".02%","100.00%","","","","4",".02%"
"005
Baldwin County","109",".57%","88.62%","14",".72%","11.38%","123",".58%"
"006
Banks County","16",".08%","88.89%","2",".10%","11.11%","18",".09%"
"007
Barrow County","90",".47%","90.91%","9",".46%","9.09%","99",".47%"
"008
Bartow County","246","1.29%","90.44%","26","1.33%","9.56%","272","1.29%"
"009
Ben Hill County","51",".27%","89.47%","6",".31%","10.53%","57",".27%"
"010
Berrien County","26",".14%","92.86%","2",".10%","7.14%","28",".13%"
"011
Bibb County","269","1.41%","95.05%","14",".72%","4.95%","283","1.34%"
"012
Bleckley County","25",".13%","86.21%","4",".20%","13.79%","29",".14%"
"013
Brantley County","30",".16%","93.75%","2",".10%","6.25%","32",".15%"
"014
Brooks County","22",".12%","95.65%","1",".05%","4.35%","23",".11%"
"015
Bryan County","35",".18%","97.22%","1",".05%","2.78%","36",".17%"
"016
Bulloch County","133",".70%","94.33%","8",".41%","5.67%","141",".67%"
"017
Burke County","80",".42%","96.39%","3",".15%","3.61%","83",".39%"
"018
Butts County","64",".34%","88.89%","8",".41%","11.11%","72",".34%"
"019
Calhoun County","13",".07%","61.90%","8",".41%","38.10%","21",".10%"
"020
Camden County","29",".15%","100.00%","","","","29",".14%"
"021
Candler County","27",".14%","84.38%","5",".26%","15.63%","32",".15%"
"022
Carroll County","236","1.24%","88.72%","30","1.54%","11.28%","266","1.26%"
"023
Catoosa County","107",".56%","87.70%","15",".77%","12.30%","122",".58%"
"024
Charlton County","17",".09%","85.00%","3",".15%","15.00%","20",".09%"
"025
Chatham County","889","4.65%","91.93%","78","4.00%","8.07%","967","4.59%"
"026
Chattahoochee County","12",".06%","85.71%","2",".10%","14.29%","14",".07%"
"027
Chattooga County","77",".40%","87.50%","11",".56%","12.50%","88",".42%"
"028
Cherokee County","201","1.05%","91.78%","18",".92%","8.22%","219","1.04%"
"029
Clarke County","157",".82%","92.90%","12",".61%","7.10%","169",".80%"
"030
Clay County","10",".05%","100.00%","","","","10",".05%"
"031
Clayton County","645","3.38%","88.84%","81","4.15%","11.16%","726","3.45%"
"032
Clinch County","27",".14%","100.00%","","","","27",".13%"
"033
Cobb County","1,184","6.20%","88.36%","156","7.99%","11.64%","1,340","6.36%"
"034
Coffee County","62",".32%","92.54%","5",".26%","7.46%","67",".32%"
"035
Colquitt County","66",".35%","90.41%","7",".36%","9.59%","73",".35%"
"036
Columbia County","114",".60%","89.06%","14",".72%","10.94%","128",".61%"
"037
Cook County","37",".19%","97.37%","1",".05%","2.63%","38",".18%"
