"County of Conviction","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"038
Coweta County","194","1.00%","88.18%","26","1.25%","11.82%","220","1.03%"
"039
Crawford County","8",".04%","100.00%","","","","8",".04%"
"040
Crisp County","107",".55%","89.17%","13",".63%","10.83%","120",".56%"
"041
Dade County","41",".21%","95.35%","2",".10%","4.65%","43",".20%"
"042
Dawson County","41",".21%","78.85%","11",".53%","21.15%","52",".24%"
"043
Decatur County","107",".55%","87.70%","15",".72%","12.30%","122",".57%"
"044
Dekalb County","989","5.12%","91.83%","88","4.23%","8.17%","1,077","5.04%"
"045
Dodge County","71",".37%","91.03%","7",".34%","8.97%","78",".36%"
"046
Dooly County","31",".16%","93.94%","2",".10%","6.06%","33",".15%"
"047
Dougherty County","345","1.79%","93.50%","24","1.15%","6.50%","369","1.73%"
"048
Douglas County","505","2.62%","85.45%","86","4.14%","14.55%","591","2.76%"
"049
Early County","21",".11%","95.45%","1",".05%","4.55%","22",".10%"
"050
Echols County","4",".02%","100.00%","","","","4",".02%"
"051
Effingham County","64",".33%","90.14%","7",".34%","9.86%","71",".33%"
"052
Elbert County","67",".35%","94.37%","4",".19%","5.63%","71",".33%"
"053
Emanuel County","64",".33%","100.00%","","","","64",".30%"
"054
Evans County","29",".15%","93.55%","2",".10%","6.45%","31",".14%"
"055
Fannin County","36",".19%","90.00%","4",".19%","10.00%","40",".19%"
"056
Fayette County","149",".77%","88.69%","19",".91%","11.31%","168",".79%"
"057
Floyd County","355","1.84%","87.87%","49","2.36%","12.13%","404","1.89%"
"058
Forsyth County","138",".71%","84.15%","26","1.25%","15.85%","164",".77%"
"059
Franklin County","42",".22%","93.33%","3",".14%","6.67%","45",".21%"
"060
Fulton County","1,515","7.85%","95.46%","72","3.46%","4.54%","1,587","7.42%"
"061
Gilmer County","47",".24%","88.68%","6",".29%","11.32%","53",".25%"
"062
Glascock County","5",".03%","100.00%","","","","5",".02%"
"063
Glynn County","108",".56%","93.91%","7",".34%","6.09%","115",".54%"
"064
Gordon County","131",".68%","86.75%","20",".96%","13.25%","151",".71%"
"065
Grady County","72",".37%","96.00%","3",".14%","4.00%","75",".35%"
"066
Greene County","61",".32%","88.41%","8",".38%","11.59%","69",".32%"
"067
Gwinnett County","934","4.84%","89.64%","108","5.19%","10.36%","1,042","4.87%"
"068
Habersham County","49",".25%","85.96%","8",".38%","14.04%","57",".27%"
"069
Hall County","282","1.46%","89.52%","33","1.59%","10.48%","315","1.47%"
"070
Hancock County","12",".06%","92.31%","1",".05%","7.69%","13",".06%"
"071
Haralson County","33",".17%","94.29%","2",".10%","5.71%","35",".16%"
"072
Harris County","41",".21%","93.18%","3",".14%","6.82%","44",".21%"
"073
Hart County","32",".17%","88.89%","4",".19%","11.11%","36",".17%"
"074
Heard County","33",".17%","89.19%","4",".19%","10.81%","37",".17%"
"075
Henry County","247","1.28%","86.36%","39","1.88%","13.64%","286","1.34%"
