"County of Conviction","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"114
Pike County","19",".10%","82.61%","4",".18%","17.39%","23",".11%"
"115
Polk County","74",".41%","90.24%","8",".36%","9.76%","82",".40%"
"116
Pulaski County","19",".10%","95.00%","1",".05%","5.00%","20",".10%"
"117
Putnam County","65",".36%","83.33%","13",".59%","16.67%","78",".38%"
"118
Quitman County","7",".04%","100.00%","","","","7",".03%"
"119
Rabun County","23",".13%","92.00%","2",".09%","8.00%","25",".12%"
"120
Randolph County","21",".12%","91.30%","2",".09%","8.70%","23",".11%"
"121
Richmond County","567","3.12%","91.16%","55","2.49%","8.84%","622","3.05%"
"122
Rockdale County","153",".84%","87.43%","22","1.00%","12.57%","175",".86%"
"123
Schley County","9",".05%","90.00%","1",".05%","10.00%","10",".05%"
"124
Screven County","34",".19%","91.89%","3",".14%","8.11%","37",".18%"
"125
Seminole County","19",".10%","90.48%","2",".09%","9.52%","21",".10%"
"126
Spalding County","184","1.01%","88.46%","24","1.09%","11.54%","208","1.02%"
"127
Stephens County","72",".40%","85.71%","12",".54%","14.29%","84",".41%"
"128
Stewart County","12",".07%","100.00%","","","","12",".06%"
"129
Sumter County","73",".40%","93.59%","5",".23%","6.41%","78",".38%"
"130
Talbot County","9",".05%","90.00%","1",".05%","10.00%","10",".05%"
"131
Taliaferro County","11",".06%","100.00%","","","","11",".05%"
"132
Tattnall County","68",".37%","89.47%","8",".36%","10.53%","76",".37%"
"133
Taylor County","33",".18%","91.67%","3",".14%","8.33%","36",".18%"
"134
Telfair County","21",".12%","87.50%","3",".14%","12.50%","24",".12%"
"135
Terrell County","26",".14%","92.86%","2",".09%","7.14%","28",".14%"
"136
Thomas County","63",".35%","87.50%","9",".41%","12.50%","72",".35%"
"137
Tift County","100",".55%","94.34%","6",".27%","5.66%","106",".52%"
"138
Toombs County","88",".48%","90.72%","9",".41%","9.28%","97",".48%"
"139
Towns County","19",".10%","90.48%","2",".09%","9.52%","21",".10%"
"140
Treutlen County","34",".19%","94.44%","2",".09%","5.56%","36",".18%"
"141
Troup County","215","1.18%","85.32%","37","1.67%","14.68%","252","1.24%"
"142
Turner County","10",".06%","71.43%","4",".18%","28.57%","14",".07%"
"143
Twiggs County","19",".10%","95.00%","1",".05%","5.00%","20",".10%"
"144
Union County","23",".13%","67.65%","11",".50%","32.35%","34",".17%"
"145
Upson County","80",".44%","96.39%","3",".14%","3.61%","83",".41%"
"146
Walker County","133",".73%","83.13%","27","1.22%","16.88%","160",".79%"
"147
Walton County","228","1.26%","84.13%","43","1.95%","15.87%","271","1.33%"
"148
Ware County","108",".59%","87.10%","16",".72%","12.90%","124",".61%"
"149
Warren County","8",".04%","100.00%","","","","8",".04%"
"150
Washington County","68",".37%","93.15%","5",".23%","6.85%","73",".36%"
"151
Wayne County","79",".43%","90.80%","8",".36%","9.20%","87",".43%"
